order_id,order_date,ship_date,delivery_date,customer_name,product_name,site_name,qty_m3,on_time_flag,in_full_flag,otif_flag,lead_time_days
ORD100222,2025-01-05,2025-01-12,2025-01-15,Shanghai Wood Corp,Log B22,Napier Port,58.2,1,1,1,10
ORD100223,2025-12-22,2025-12-26,2025-12-30,Saigon Builders,Log B22,Auckland Port,36.3,1,1,1,8
ORD100224,2025-08-29,2025-09-05,2025-09-12,Tokyo Timber Group,Pulp High Grade,Auckland Port,41.2,1,1,1,14
ORD100225,2024-11-18,2024-11-24,2024-12-14,Tokyo Timber Group,Pulp Low Grade,Auckland Port,49.1,0,1,0,26
ORD100226,2025-01-07,2025-01-12,2025-01-30,HB Lumber Ltd,Log A28,Auckland Port,57.6,0,1,0,23
ORD100227,2024-05-16,2024-05-17,2024-06-06,NZ Timber Co,Timber Standard,Auckland Port,34.4,0,1,0,21
ORD100228,2024-02-19,2024-02-24,2024-03-06,Tokyo Timber Group,Pulp Low Grade,Auckland Port,51.6,0,1,0,16
ORD100229,2024-03-16,2024-03-23,2024-03-28,Tokyo Timber Group,Pulp Low Grade,Napier Port,55.0,1,1,1,12
ORD100230,2025-02-26,2025-03-02,2025-03-18,Tokyo Timber Group,Timber Premium,Auckland Port,28.9,0,1,0,20
ORD100231,2024-07-07,2024-07-08,2024-07-15,HB Lumber Ltd,Log A28,Auckland Port,47.3,1,1,1,8
ORD100232,2025-11-26,2025-11-28,2025-12-10,HB Lumber Ltd,Timber Premium,Napier Port,58.0,0,0,0,14
ORD100233,2024-08-16,2024-08-20,2024-08-27,NZ Timber Co,Log A28,Napier Port,40.5,1,1,1,11
ORD100234,2024-05-16,2024-05-19,2024-05-23,Tokyo Timber Group,Timber Standard,Napier Port,54.8,1,1,1,7
ORD100235,2024-09-14,2024-09-16,2024-09-21,Saigon Builders,Pulp Low Grade,Napier Port,56.4,1,1,1,7
ORD100236,2024-12-05,2024-12-12,2024-12-21,Shanghai Wood Corp,Pulp Low Grade,Napier Port,31.2,1,1,1,16
ORD100237,2024-05-24,2024-05-26,2024-06-11,NZ Timber Co,Timber Standard,Auckland Port,53.3,0,1,0,18
ORD100238,2024-05-07,2024-05-13,2024-05-25,Tokyo Timber Group,Timber Standard,Auckland Port,58.5,0,1,0,18
ORD100239,2025-07-03,2025-07-06,2025-07-19,NZ Timber Co,Log A28,Auckland Port,35.5,0,1,0,16
ORD100240,2024-06-26,2024-06-29,2024-07-05,Tokyo Timber Group,Timber Premium,Napier Port,40.7,1,1,1,9
ORD100241,2025-11-24,2025-11-30,2025-12-07,HB Lumber Ltd,Pulp Low Grade,Auckland Port,47.8,1,1,1,13
ORD100242,2024-03-23,2024-03-28,2024-04-01,Tokyo Timber Group,Timber Standard,Napier Port,55.8,1,1,1,9
ORD100243,2024-08-20,2024-08-24,2024-09-05,Saigon Builders,Pulp Low Grade,Auckland Port,57.5,0,1,0,16
ORD100244,2025-03-08,2025-03-12,2025-03-28,Saigon Builders,Log A28,Napier Port,53.3,0,1,0,20
ORD100245,2024-12-11,2024-12-15,2024-12-21,Saigon Builders,Log B22,Napier Port,60.7,1,1,1,10
ORD100246,2024-04-30,2024-05-07,2024-05-19,Tokyo Timber Group,Log B22,Napier Port,73.4,0,1,0,19
ORD100247,2024-05-02,2024-05-05,2024-05-17,NZ Timber Co,Timber Standard,Napier Port,60.2,0,1,0,15
ORD100248,2024-09-19,2024-09-24,2024-10-04,Saigon Builders,Log B22,Napier Port,34.5,1,1,1,15
ORD100249,2024-06-04,2024-06-11,2024-06-25,Tokyo Timber Group,Timber Standard,Napier Port,60.6,0,1,0,21
ORD100250,2024-01-09,2024-01-12,2024-01-18,HB Lumber Ltd,Pulp Low Grade,Auckland Port,46.4,1,1,1,9
ORD100251,2025-07-23,2025-07-29,2025-08-01,HB Lumber Ltd,Log A28,Napier Port,46.1,1,1,1,9
ORD100252,2024-05-15,2024-05-18,2024-05-27,Shanghai Wood Corp,Timber Premium,Napier Port,32.9,1,1,1,12
ORD100253,2025-04-25,2025-04-27,2025-05-05,Saigon Builders,Log A28,Napier Port,48.3,1,1,1,10
ORD100254,2025-07-29,2025-08-03,2025-08-23,Tokyo Timber Group,Log B22,Napier Port,50.9,0,0,0,25
ORD100255,2025-04-14,2025-04-16,2025-04-19,NZ Timber Co,Log A28,Napier Port,57.2,1,1,1,5
ORD100256,2024-06-24,2024-06-25,2024-06-28,NZ Timber Co,Pulp Low Grade,Auckland Port,47.2,1,1,1,4
ORD100257,2025-02-10,2025-02-11,2025-03-03,Tokyo Timber Group,Log B22,Auckland Port,67.0,0,1,0,21
ORD100258,2025-03-21,2025-03-24,2025-04-11,Tokyo Timber Group,Log B22,Auckland Port,49.6,0,1,0,21
ORD100259,2025-03-16,2025-03-21,2025-04-06,Tokyo Timber Group,Pulp High Grade,Auckland Port,64.7,0,0,0,21
ORD100260,2025-09-25,2025-09-30,2025-10-20,Saigon Builders,Log A28,Napier Port,62.3,0,1,0,25
ORD100261,2024-12-06,2024-12-11,2024-12-28,Saigon Builders,Timber Standard,Auckland Port,33.5,0,1,0,22
ORD100262,2024-12-01,2024-12-08,2024-12-27,NZ Timber Co,Log A28,Auckland Port,46.7,0,1,0,26
ORD100263,2025-01-03,2025-01-07,2025-01-26,Shanghai Wood Corp,Timber Premium,Auckland Port,50.1,0,1,0,23
ORD100264,2025-06-02,2025-06-07,2025-06-23,HB Lumber Ltd,Pulp Low Grade,Auckland Port,48.3,0,1,0,21
ORD100265,2025-03-26,2025-04-01,2025-04-18,NZ Timber Co,Log A28,Napier Port,46.1,0,1,0,23
ORD100266,2025-03-05,2025-03-08,2025-03-12,NZ Timber Co,Timber Standard,Auckland Port,50.4,1,1,1,7
ORD100267,2024-04-17,2024-04-20,2024-04-27,Shanghai Wood Corp,Timber Standard,Auckland Port,41.6,1,1,1,10
ORD100268,2024-05-26,2024-06-01,2024-06-05,NZ Timber Co,Pulp Low Grade,Napier Port,49.6,1,1,1,10
ORD100269,2025-04-13,2025-04-18,2025-05-05,Saigon Builders,Pulp Low Grade,Auckland Port,30.1,0,1,0,22
ORD100270,2024-12-19,2024-12-20,2025-01-04,NZ Timber Co,Log B22,Auckland Port,50.1,0,1,0,16
ORD100271,2024-10-05,2024-10-10,2024-10-23,Shanghai Wood Corp,Log A28,Auckland Port,51.0,0,1,0,18
ORD100272,2024-12-07,2024-12-11,2024-12-28,HB Lumber Ltd,Log A28,Napier Port,59.5,0,1,0,21
ORD100273,2025-07-01,2025-07-07,2025-07-23,HB Lumber Ltd,Timber Premium,Auckland Port,58.5,0,1,0,22
ORD100274,2024-04-06,2024-04-10,2024-04-24,Saigon Builders,Pulp Low Grade,Napier Port,64.9,0,1,0,18
ORD100275,2024-03-25,2024-03-28,2024-04-04,HB Lumber Ltd,Timber Standard,Auckland Port,49.0,1,1,1,10
ORD100276,2024-07-23,2024-07-24,2024-08-11,Shanghai Wood Corp,Timber Standard,Napier Port,40.3,0,1,0,19
ORD100277,2024-11-30,2024-12-02,2024-12-11,Shanghai Wood Corp,Pulp High Grade,Auckland Port,44.5,1,1,1,11
ORD100278,2025-07-15,2025-07-18,2025-08-07,HB Lumber Ltd,Log A28,Auckland Port,34.3,0,1,0,23
ORD100279,2025-02-03,2025-02-08,2025-02-25,Shanghai Wood Corp,Log B22,Napier Port,42.6,0,1,0,22
ORD100280,2024-01-11,2024-01-12,2024-01-18,Tokyo Timber Group,Log B22,Napier Port,54.2,1,1,1,7
ORD100281,2024-09-29,2024-10-03,2024-10-08,Shanghai Wood Corp,Log B22,Napier Port,55.8,1,1,1,9
ORD100282,2025-01-04,2025-01-08,2025-01-23,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,45.9,0,1,0,19
ORD100283,2024-06-18,2024-06-24,2024-07-14,HB Lumber Ltd,Timber Premium,Auckland Port,53.7,0,1,0,26
ORD100284,2025-04-24,2025-04-30,2025-05-09,Tokyo Timber Group,Pulp High Grade,Auckland Port,42.4,1,1,1,15
ORD100285,2025-06-23,2025-06-27,2025-07-15,Tokyo Timber Group,Log A28,Auckland Port,66.1,0,0,0,22
ORD100286,2024-05-12,2024-05-18,2024-05-26,Saigon Builders,Timber Standard,Napier Port,46.9,1,1,1,14
ORD100287,2025-12-03,2025-12-05,2025-12-18,NZ Timber Co,Log B22,Napier Port,69.6,0,1,0,15
ORD100288,2024-04-20,2024-04-24,2024-05-08,Saigon Builders,Timber Standard,Auckland Port,52.9,0,1,0,18
ORD100289,2025-09-29,2025-10-05,2025-10-13,HB Lumber Ltd,Log A28,Napier Port,34.6,1,1,1,14
ORD100290,2024-08-25,2024-08-26,2024-08-30,NZ Timber Co,Timber Standard,Auckland Port,39.2,1,1,1,5
ORD100291,2024-11-17,2024-11-24,2024-11-29,NZ Timber Co,Log B22,Napier Port,59.5,1,0,0,12
ORD100292,2025-11-08,2025-11-12,2025-11-30,NZ Timber Co,Pulp Low Grade,Napier Port,44.6,0,1,0,22
ORD100293,2025-06-25,2025-07-02,2025-07-18,Tokyo Timber Group,Timber Standard,Napier Port,39.2,0,1,0,23
ORD100294,2025-06-29,2025-07-03,2025-07-06,HB Lumber Ltd,Log B22,Napier Port,54.8,1,1,1,7
ORD100295,2025-02-05,2025-02-10,2025-02-14,Shanghai Wood Corp,Pulp High Grade,Napier Port,52.1,1,1,1,9
ORD100296,2025-04-19,2025-04-23,2025-04-29,Saigon Builders,Pulp High Grade,Auckland Port,60.8,1,1,1,10
ORD100297,2025-10-09,2025-10-15,2025-11-01,NZ Timber Co,Timber Premium,Napier Port,59.6,0,1,0,23
ORD100298,2024-11-11,2024-11-16,2024-11-24,Shanghai Wood Corp,Pulp High Grade,Napier Port,38.4,1,1,1,13
ORD100299,2024-06-14,2024-06-21,2024-06-29,NZ Timber Co,Timber Premium,Napier Port,54.9,1,0,0,15
ORD100300,2024-03-29,2024-04-04,2024-04-11,Shanghai Wood Corp,Log B22,Auckland Port,61.1,1,1,1,13
ORD100301,2025-11-03,2025-11-04,2025-11-12,Tokyo Timber Group,Log B22,Auckland Port,40.7,1,1,1,9
ORD100302,2024-11-20,2024-11-24,2024-12-10,Shanghai Wood Corp,Timber Standard,Napier Port,62.9,0,1,0,20
ORD100303,2025-06-24,2025-06-26,2025-07-09,Tokyo Timber Group,Log A28,Napier Port,61.0,0,1,0,15
ORD100304,2025-11-18,2025-11-19,2025-12-05,Saigon Builders,Pulp High Grade,Napier Port,68.1,0,1,0,17
ORD100305,2024-01-01,2024-01-07,2024-01-12,Saigon Builders,Log A28,Auckland Port,37.4,1,1,1,11
ORD100306,2024-05-04,2024-05-11,2024-05-27,Tokyo Timber Group,Log B22,Auckland Port,40.4,0,1,0,23
ORD100307,2025-07-02,2025-07-04,2025-07-15,Tokyo Timber Group,Timber Premium,Auckland Port,59.2,0,1,0,13
ORD100308,2024-04-12,2024-04-19,2024-05-02,NZ Timber Co,Log B22,Auckland Port,23.8,0,1,0,20
ORD100309,2025-07-08,2025-07-13,2025-07-30,Tokyo Timber Group,Log B22,Auckland Port,61.6,0,1,0,22
ORD100310,2024-11-02,2024-11-07,2024-11-22,Tokyo Timber Group,Log B22,Napier Port,51.6,0,1,0,20
ORD100311,2024-09-07,2024-09-09,2024-09-26,Tokyo Timber Group,Log B22,Auckland Port,52.3,0,1,0,19
ORD100312,2024-02-01,2024-02-03,2024-02-14,Tokyo Timber Group,Timber Standard,Auckland Port,57.1,0,1,0,13
ORD100313,2025-05-18,2025-05-19,2025-06-08,Tokyo Timber Group,Pulp Low Grade,Auckland Port,48.3,0,1,0,21
ORD100314,2025-09-19,2025-09-24,2025-10-12,HB Lumber Ltd,Pulp High Grade,Napier Port,68.7,0,1,0,23
ORD100315,2025-05-23,2025-05-29,2025-06-12,HB Lumber Ltd,Log A28,Napier Port,61.7,0,0,0,20
ORD100316,2025-10-08,2025-10-15,2025-11-02,Tokyo Timber Group,Log B22,Napier Port,48.2,0,1,0,25
ORD100317,2025-09-29,2025-10-04,2025-10-23,HB Lumber Ltd,Timber Premium,Napier Port,51.3,0,1,0,24
ORD100318,2025-12-21,2025-12-27,2025-12-30,NZ Timber Co,Log A28,Auckland Port,40.2,1,1,1,9
ORD100319,2024-05-13,2024-05-16,2024-06-05,NZ Timber Co,Pulp Low Grade,Napier Port,40.2,0,1,0,23
ORD100320,2025-05-07,2025-05-12,2025-05-19,NZ Timber Co,Timber Standard,Napier Port,57.3,1,1,1,12
ORD100321,2025-03-29,2025-04-04,2025-04-17,NZ Timber Co,Pulp Low Grade,Napier Port,51.8,0,1,0,19
ORD100322,2024-05-22,2024-05-29,2024-06-11,Shanghai Wood Corp,Log B22,Napier Port,42.1,0,1,0,20
ORD100323,2025-01-28,2025-02-02,2025-02-07,NZ Timber Co,Pulp High Grade,Napier Port,50.6,1,1,1,10
ORD100324,2024-09-24,2024-09-26,2024-10-13,NZ Timber Co,Log A28,Auckland Port,52.0,0,1,0,19
ORD100325,2024-08-28,2024-09-04,2024-09-18,Tokyo Timber Group,Timber Standard,Napier Port,47.4,0,1,0,21
ORD100326,2025-05-07,2025-05-09,2025-05-25,NZ Timber Co,Pulp High Grade,Auckland Port,51.9,0,1,0,18
ORD100327,2025-01-24,2025-01-26,2025-02-01,NZ Timber Co,Timber Standard,Napier Port,70.7,1,1,1,8
ORD100328,2024-07-18,2024-07-22,2024-08-08,NZ Timber Co,Pulp High Grade,Napier Port,51.9,0,1,0,21
ORD100329,2024-10-22,2024-10-23,2024-11-03,Saigon Builders,Pulp High Grade,Napier Port,36.0,0,1,0,12
ORD100330,2024-07-16,2024-07-23,2024-08-04,Tokyo Timber Group,Timber Premium,Napier Port,58.0,0,1,0,19
ORD100331,2024-05-19,2024-05-20,2024-06-05,NZ Timber Co,Log A28,Auckland Port,44.0,0,1,0,17
ORD100332,2024-06-13,2024-06-20,2024-06-30,Saigon Builders,Pulp Low Grade,Napier Port,46.8,1,1,1,17
ORD100334,2024-01-11,2024-01-16,2024-01-21,Tokyo Timber Group,Log A28,Napier Port,28.4,1,1,1,10
ORD100335,2024-05-06,2024-05-13,2024-05-17,Tokyo Timber Group,Timber Premium,Napier Port,42.7,1,1,1,11
ORD100337,2025-02-09,2025-02-13,2025-02-26,NZ Timber Co,Pulp Low Grade,Auckland Port,48.5,0,1,0,17
ORD100338,2024-05-15,2024-05-22,2024-05-25,NZ Timber Co,Timber Standard,Napier Port,42.6,1,1,1,10
ORD100339,2025-01-15,2025-01-18,2025-02-01,Saigon Builders,Log B22,Napier Port,43.7,0,1,0,17
ORD100340,2024-08-03,2024-08-09,2024-08-17,Saigon Builders,Timber Standard,Napier Port,47.8,1,1,1,14
ORD100341,2024-07-16,2024-07-21,2024-08-07,Saigon Builders,Log A28,Auckland Port,51.3,0,1,0,22
ORD100342,2025-05-06,2025-05-10,2025-05-15,Tokyo Timber Group,Log A28,Napier Port,43.6,1,1,1,9
ORD100343,2024-12-08,2024-12-09,2024-12-12,Saigon Builders,Log B22,Auckland Port,46.2,1,1,1,4
ORD100344,2024-04-27,2024-05-04,2024-05-24,NZ Timber Co,Pulp Low Grade,Napier Port,59.2,0,1,0,27
ORD100345,2025-02-01,2025-02-02,2025-02-08,HB Lumber Ltd,Log A28,Auckland Port,48.7,1,1,1,7
ORD100346,2024-10-06,2024-10-09,2024-10-27,NZ Timber Co,Log A28,Napier Port,55.7,0,1,0,21
ORD100347,2025-09-18,2025-09-25,2025-09-30,HB Lumber Ltd,Timber Standard,Auckland Port,45.5,1,1,1,12
ORD100348,2024-10-20,2024-10-22,2024-11-09,HB Lumber Ltd,Pulp Low Grade,Napier Port,36.8,0,1,0,20
ORD100349,2024-03-28,2024-04-01,2024-04-16,NZ Timber Co,Timber Premium,Napier Port,51.0,0,1,0,19
ORD100350,2025-01-16,2025-01-21,2025-02-02,Shanghai Wood Corp,Timber Standard,Auckland Port,38.3,0,1,0,17
ORD100351,2025-11-13,2025-11-20,2025-11-24,NZ Timber Co,Log A28,Napier Port,46.8,1,1,1,11
ORD100352,2024-10-01,2024-10-02,2024-10-06,HB Lumber Ltd,Pulp Low Grade,Napier Port,45.9,1,1,1,5
ORD100353,2025-01-22,2025-01-24,2025-02-06,HB Lumber Ltd,Pulp High Grade,Napier Port,58.9,0,1,0,15
ORD100354,2025-12-06,2025-12-12,2025-12-18,NZ Timber Co,Log B22,Napier Port,45.3,1,1,1,12
ORD100355,2025-05-12,2025-05-17,2025-05-25,HB Lumber Ltd,Timber Premium,Napier Port,38.0,1,1,1,13
ORD100356,2024-12-12,2024-12-14,2024-12-25,Saigon Builders,Timber Premium,Napier Port,52.8,0,0,0,13
ORD100357,2024-11-20,2024-11-27,2024-12-02,Saigon Builders,Timber Standard,Auckland Port,42.2,1,1,1,12
ORD100358,2024-01-11,2024-01-15,2024-02-01,Shanghai Wood Corp,Pulp High Grade,Auckland Port,57.4,0,1,0,21
ORD100359,2024-10-06,2024-10-13,2024-11-01,NZ Timber Co,Pulp High Grade,Auckland Port,52.6,0,1,0,26
ORD100360,2024-08-30,2024-09-02,2024-09-12,NZ Timber Co,Log A28,Napier Port,54.7,1,1,1,13
ORD100361,2024-04-20,2024-04-22,2024-05-11,Tokyo Timber Group,Pulp Low Grade,Auckland Port,65.2,0,1,0,21
ORD100362,2025-09-28,2025-09-29,2025-10-13,HB Lumber Ltd,Log B22,Auckland Port,49.7,0,1,0,15
ORD100363,2024-11-09,2024-11-13,2024-11-30,NZ Timber Co,Log B22,Auckland Port,66.0,0,1,0,21
ORD100364,2024-07-19,2024-07-26,2024-07-30,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,48.4,1,1,1,11
ORD100365,2025-11-18,2025-11-20,2025-11-27,Saigon Builders,Log B22,Auckland Port,55.7,1,1,1,9
ORD100366,2025-04-15,2025-04-22,2025-05-05,NZ Timber Co,Timber Standard,Napier Port,60.5,0,1,0,20
ORD100368,2025-05-31,2025-06-06,2025-06-25,HB Lumber Ltd,Log A28,Napier Port,33.7,0,1,0,25
ORD100369,2024-09-30,2024-10-05,2024-10-18,Saigon Builders,Timber Premium,Auckland Port,56.6,0,1,0,18
ORD100370,2025-04-06,2025-04-12,2025-04-18,Tokyo Timber Group,Pulp High Grade,Auckland Port,35.8,1,1,1,12
ORD100371,2024-11-26,2024-11-29,2024-12-04,Tokyo Timber Group,Timber Premium,Auckland Port,63.7,1,1,1,8
ORD100372,2024-11-03,2024-11-05,2024-11-15,Saigon Builders,Pulp Low Grade,Napier Port,43.4,1,1,1,12
ORD100373,2025-02-06,2025-02-10,2025-02-19,HB Lumber Ltd,Pulp High Grade,Napier Port,47.1,1,1,1,13
ORD100374,2025-07-26,2025-07-30,2025-08-17,Tokyo Timber Group,Log B22,Auckland Port,60.0,0,1,0,22
ORD100375,2025-11-11,2025-11-18,2025-12-06,Tokyo Timber Group,Log B22,Napier Port,49.3,0,1,0,25
ORD100376,2024-10-18,2024-10-24,2024-11-07,HB Lumber Ltd,Timber Standard,Auckland Port,36.6,0,1,0,20
ORD100377,2024-02-27,2024-03-03,2024-03-23,HB Lumber Ltd,Log B22,Auckland Port,67.4,0,1,0,25
ORD100378,2025-08-10,2025-08-12,2025-08-17,NZ Timber Co,Timber Standard,Napier Port,54.8,1,1,1,7
ORD100379,2025-06-29,2025-07-01,2025-07-19,Shanghai Wood Corp,Pulp High Grade,Auckland Port,71.6,0,1,0,20
ORD100380,2024-05-25,2024-05-29,2024-06-06,Saigon Builders,Log B22,Auckland Port,57.9,1,1,1,12
ORD100381,2024-08-24,2024-08-29,2024-09-03,NZ Timber Co,Log B22,Auckland Port,58.0,1,1,1,10
ORD100382,2025-09-02,2025-09-09,2025-09-24,HB Lumber Ltd,Pulp Low Grade,Auckland Port,53.3,0,1,0,22
ORD100383,2025-10-25,2025-10-31,2025-11-12,Saigon Builders,Timber Standard,Napier Port,63.4,0,1,0,18
ORD100384,2025-06-26,2025-07-01,2025-07-19,Shanghai Wood Corp,Pulp High Grade,Napier Port,61.3,0,1,0,23
ORD100385,2025-03-26,2025-03-31,2025-04-12,Saigon Builders,Pulp Low Grade,Napier Port,50.8,0,1,0,17
ORD100386,2025-02-01,2025-02-08,2025-02-28,Saigon Builders,Timber Standard,Napier Port,54.2,0,1,0,27
ORD100387,2025-08-23,2025-08-30,2025-09-03,Shanghai Wood Corp,Log B22,Napier Port,59.3,1,1,1,11
ORD100388,2024-01-06,2024-01-07,2024-01-26,Saigon Builders,Timber Standard,Napier Port,46.1,0,1,0,20
ORD100389,2025-01-10,2025-01-14,2025-01-28,NZ Timber Co,Pulp High Grade,Auckland Port,48.8,0,1,0,18
ORD100390,2024-01-22,2024-01-24,2024-02-09,Tokyo Timber Group,Timber Standard,Auckland Port,57.5,0,1,0,18
ORD100391,2024-01-10,2024-01-14,2024-01-25,NZ Timber Co,Timber Premium,Auckland Port,52.8,0,1,0,15
ORD100392,2025-10-15,2025-10-16,2025-10-24,HB Lumber Ltd,Timber Premium,Napier Port,43.0,1,1,1,9
ORD100393,2024-05-03,2024-05-10,2024-05-26,Saigon Builders,Pulp Low Grade,Auckland Port,49.5,0,1,0,23
ORD100394,2024-12-24,2024-12-28,2025-01-14,Shanghai Wood Corp,Pulp Low Grade,Napier Port,50.6,0,1,0,21
ORD100395,2025-05-18,2025-05-21,2025-05-24,Tokyo Timber Group,Timber Standard,Auckland Port,57.8,1,1,1,6
ORD100396,2025-01-03,2025-01-06,2025-01-21,Tokyo Timber Group,Timber Premium,Auckland Port,45.8,0,1,0,18
ORD100397,2024-05-24,2024-05-27,2024-06-03,HB Lumber Ltd,Log A28,Napier Port,41.6,1,1,1,10
ORD100398,2025-09-15,2025-09-18,2025-10-05,Saigon Builders,Timber Standard,Napier Port,39.5,0,1,0,20
ORD100399,2024-12-08,2024-12-14,2024-12-31,HB Lumber Ltd,Pulp High Grade,Auckland Port,52.1,0,1,0,23
ORD100400,2025-04-04,2025-04-05,2025-04-25,HB Lumber Ltd,Log A28,Napier Port,61.0,0,1,0,21
ORD100401,2024-12-31,2025-01-02,2025-01-11,Tokyo Timber Group,Pulp High Grade,Auckland Port,35.0,1,1,1,11
ORD100402,2025-07-18,2025-07-23,2025-08-12,NZ Timber Co,Pulp High Grade,Auckland Port,48.7,0,1,0,25
ORD100403,2024-09-27,2024-09-29,2024-10-02,HB Lumber Ltd,Pulp Low Grade,Auckland Port,50.6,1,1,1,5
ORD100404,2024-04-22,2024-04-26,2024-05-01,NZ Timber Co,Timber Premium,Auckland Port,55.3,1,1,1,9
ORD100405,2025-10-07,2025-10-08,2025-10-23,Tokyo Timber Group,Log B22,Auckland Port,55.2,0,1,0,16
ORD100406,2025-12-09,2025-12-15,2025-12-21,Tokyo Timber Group,Timber Standard,Napier Port,28.8,1,1,1,12
ORD100407,2025-08-01,2025-08-03,2025-08-23,Shanghai Wood Corp,Pulp Low Grade,Napier Port,54.0,0,1,0,22
ORD100408,2025-12-20,2025-12-23,2025-12-29,NZ Timber Co,Pulp High Grade,Auckland Port,49.7,1,1,1,9
ORD100409,2024-07-24,2024-07-25,2024-08-07,Tokyo Timber Group,Timber Premium,Napier Port,59.8,0,1,0,14
ORD100410,2025-01-10,2025-01-11,2025-01-16,HB Lumber Ltd,Timber Premium,Auckland Port,55.9,1,1,1,6
ORD100411,2024-04-25,2024-04-29,2024-05-09,Saigon Builders,Log B22,Auckland Port,42.4,1,1,1,14
ORD100412,2025-03-22,2025-03-28,2025-04-17,NZ Timber Co,Pulp High Grade,Auckland Port,51.2,0,1,0,26
ORD100413,2024-01-13,2024-01-15,2024-02-02,Saigon Builders,Timber Premium,Napier Port,43.4,0,1,0,20
ORD100414,2024-01-10,2024-01-14,2024-01-25,HB Lumber Ltd,Pulp Low Grade,Napier Port,50.7,0,1,0,15
ORD100415,2024-06-13,2024-06-15,2024-06-30,HB Lumber Ltd,Timber Standard,Napier Port,53.6,0,1,0,17
ORD100416,2024-11-11,2024-11-16,2024-11-26,NZ Timber Co,Timber Standard,Napier Port,40.1,1,1,1,15
ORD100417,2024-04-22,2024-04-28,2024-05-10,Shanghai Wood Corp,Pulp Low Grade,Napier Port,52.7,0,1,0,18
ORD100419,2025-08-31,2025-09-03,2025-09-10,Tokyo Timber Group,Timber Premium,Napier Port,54.0,1,1,1,10
ORD100420,2024-01-13,2024-01-18,2024-01-30,Shanghai Wood Corp,Timber Premium,Napier Port,46.6,0,1,0,17
ORD100421,2025-11-18,2025-11-22,2025-12-04,HB Lumber Ltd,Timber Standard,Napier Port,55.5,0,1,0,16
ORD100422,2025-01-20,2025-01-25,2025-01-28,Tokyo Timber Group,Log A28,Napier Port,32.2,1,1,1,8
ORD100423,2025-01-04,2025-01-11,2025-01-19,HB Lumber Ltd,Pulp High Grade,Napier Port,43.5,1,1,1,15
ORD100424,2024-04-26,2024-04-27,2024-05-09,Shanghai Wood Corp,Log A28,Auckland Port,58.3,0,1,0,13
ORD100425,2025-01-15,2025-01-22,2025-02-10,Shanghai Wood Corp,Log B22,Auckland Port,43.2,0,1,0,26
ORD100426,2025-01-05,2025-01-09,2025-01-13,HB Lumber Ltd,Timber Standard,Auckland Port,59.1,1,1,1,8
ORD100427,2024-01-17,2024-01-20,2024-01-31,Saigon Builders,Pulp High Grade,Napier Port,31.8,0,1,0,14
ORD100428,2024-12-10,2024-12-14,2024-12-19,Shanghai Wood Corp,Timber Standard,Napier Port,56.0,1,1,1,9
ORD100429,2024-01-12,2024-01-14,2024-02-03,NZ Timber Co,Pulp Low Grade,Auckland Port,57.7,0,1,0,22
ORD100430,2025-08-02,2025-08-09,2025-08-29,NZ Timber Co,Log A28,Napier Port,47.3,0,1,0,27
ORD100431,2024-05-25,2024-05-30,2024-06-06,Tokyo Timber Group,Log B22,Auckland Port,33.2,1,1,1,12
ORD100432,2025-10-29,2025-10-30,2025-11-14,Saigon Builders,Log A28,Napier Port,61.8,0,1,0,16
ORD100433,2024-09-02,2024-09-05,2024-09-13,Saigon Builders,Timber Premium,Auckland Port,54.2,1,1,1,11
ORD100434,2025-02-02,2025-02-03,2025-02-07,NZ Timber Co,Timber Standard,Napier Port,54.9,1,1,1,5
ORD100435,2025-08-07,2025-08-09,2025-08-29,Shanghai Wood Corp,Timber Standard,Napier Port,43.3,0,1,0,22
ORD100436,2024-08-29,2024-09-03,2024-09-17,NZ Timber Co,Pulp Low Grade,Auckland Port,46.5,0,1,0,19
ORD100437,2024-09-24,2024-09-28,2024-10-05,Saigon Builders,Log A28,Auckland Port,46.4,1,1,1,11
ORD100438,2024-04-23,2024-04-25,2024-05-04,Tokyo Timber Group,Log B22,Napier Port,46.6,1,1,1,11
ORD100439,2024-05-30,2024-05-31,2024-06-18,NZ Timber Co,Pulp High Grade,Napier Port,33.7,0,1,0,19
ORD100440,2024-06-29,2024-07-01,2024-07-14,Tokyo Timber Group,Timber Standard,Auckland Port,31.0,0,1,0,15
ORD100441,2025-07-16,2025-07-18,2025-07-27,HB Lumber Ltd,Log B22,Napier Port,42.1,1,1,1,11
ORD100442,2024-04-21,2024-04-27,2024-05-03,NZ Timber Co,Pulp Low Grade,Napier Port,42.2,1,1,1,12
ORD100443,2024-12-10,2024-12-15,2024-12-28,HB Lumber Ltd,Pulp High Grade,Napier Port,60.4,0,1,0,18
ORD100444,2025-04-07,2025-04-09,2025-04-22,HB Lumber Ltd,Pulp Low Grade,Auckland Port,65.8,0,1,0,15
ORD100445,2024-08-03,2024-08-08,2024-08-16,Tokyo Timber Group,Log A28,Auckland Port,51.9,1,1,1,13
ORD100446,2024-06-05,2024-06-08,2024-06-21,Tokyo Timber Group,Pulp Low Grade,Napier Port,59.0,0,1,0,16
ORD100447,2024-06-30,2024-07-06,2024-07-26,Tokyo Timber Group,Timber Premium,Napier Port,11.4,0,0,0,26
