date,month,year,site_name,product_name,input_volume_m3,output_volume_m3,downtime_hours,energy_kwh,yield_pct
2024-10-24,10,2024,Mill A,Log A28,523.7,445.2,0.32,735.47,0.8501050219591368
2024-10-25,10,2024,Mill A,Log A28,619.1,526.2,0.77,738.47,0.8499434663220805
2024-10-26,10,2024,Mill A,Log A28,583.7,496.1,1.02,786.94,0.8499229056021929
2024-10-27,10,2024,Mill A,Log A28,622.9,529.5,1.44,866.2,0.8500561887943491
2024-10-28,10,2024,Mill A,Log A28,551.2,468.5,0.35,750.39,0.8499637155297532
2024-10-29,10,2024,Mill A,Log A28,491.3,417.6,1.7,638.26,0.8499898229187869
2024-10-30,10,2024,Mill A,Log A28,659.0,560.2,0.87,874.02,0.8500758725341427
2024-10-31,10,2024,Mill A,Log A28,635.5,540.1,0.42,921.75,0.8498819826907947
2024-11-01,11,2024,Mill A,Log A28,570.6,485.0,1.22,695.55,0.8499824745881528
2024-11-02,11,2024,Mill A,Log A28,569.4,484.0,0.27,659.43,0.8500175623463295
2024-11-03,11,2024,Mill A,Log A28,614.6,522.4,1.56,751.91,0.8499837292547998
2024-11-04,11,2024,Mill A,Log A28,599.9,509.9,0.27,698.06,0.8499749958326388
2024-11-05,11,2024,Mill A,Log A28,551.2,468.5,1.46,641.29,0.8499637155297532
2024-11-06,11,2024,Mill A,Log A28,620.7,527.6,0.89,767.06,0.8500080554212985
2024-11-07,11,2024,Mill A,Log A28,622.2,528.9,0.94,743.7,0.8500482160077144
2024-11-08,11,2024,Mill A,Log A28,539.6,458.7,0.98,643.33,0.8500741289844329
2024-11-09,11,2024,Mill A,Log A28,645.1,548.4,0.56,849.26,0.8501007595721592
2024-11-10,11,2024,Mill A,Log A28,619.7,526.7,0.89,780.6,0.84992738421817
2024-11-11,11,2024,Mill A,Log A28,552.2,469.4,0.97,673.75,0.8500543281419775
2024-11-12,11,2024,Mill A,Log A28,617.0,524.4,0.0,700.09,0.8499189627228525
2024-11-13,11,2024,Mill A,Log A28,568.9,483.6,0.8,719.04,0.8500615222358939
2024-11-14,11,2024,Mill A,Log A28,592.6,503.7,0.67,844.38,0.8499831252109348
2024-11-15,11,2024,Mill A,Log A28,592.9,504.0,0.5,772.28,0.8500590318772138
2024-11-16,11,2024,Mill A,Log A28,680.6,578.5,0.24,820.59,0.8499853070819865
2024-11-17,11,2024,Mill A,Log A28,573.4,487.4,0.59,702.15,0.8500174398325776
2024-11-18,11,2024,Mill A,Log A28,557.7,474.0,0.3,706.81,0.8499193114577729
2024-11-19,11,2024,Mill A,Log A28,647.9,550.7,0.68,909.32,0.8499768482790555
2024-11-20,11,2024,Mill A,Log A28,642.2,545.9,0.17,849.87,0.850046714419184
2024-11-21,11,2024,Mill A,Log A28,587.0,499.0,0.12,687.76,0.8500851788756388
2024-11-22,11,2024,Mill A,Log A28,584.4,496.8,1.42,736.87,0.8501026694045175
2024-11-23,11,2024,Mill A,Log A28,646.2,549.3,1.7,699.57,0.8500464252553388
2024-11-24,11,2024,Mill A,Log A28,668.6,568.3,0.85,952.73,0.8499850433742147
2024-11-25,11,2024,Mill A,Log A28,645.5,548.7,1.3,816.87,0.850038729666925
2024-11-26,11,2024,Mill A,Log A28,632.2,537.4,1.26,813.62,0.8500474533375513
2024-11-27,11,2024,Mill A,Log A28,582.7,495.3,1.56,658.79,0.8500085807448086
2024-11-28,11,2024,Mill A,Log A28,661.6,562.4,0.88,806.95,0.8500604594921402
2024-11-29,11,2024,Mill A,Log A28,598.2,508.4,0.39,722.13,0.8498829822801738
2024-11-30,11,2024,Mill A,Log A28,679.5,577.6,1.25,802.96,0.8500367917586461
2024-12-01,12,2024,Mill A,Log A28,684.9,582.1,1.27,898.17,0.8499050956343992
2024-12-02,12,2024,Mill A,Log A28,690.6,587.0,0.54,1019.61,0.8499855198378221
2024-12-03,12,2024,Mill A,Log A28,754.8,641.5,0.6,922.13,0.8498940116587176
2024-12-04,12,2024,Mill A,Log A28,705.3,599.5,1.42,1011.83,0.8499929108180917
2024-12-05,12,2024,Mill A,Log A28,752.9,639.9,0.7,1009.06,0.8499136671536724
2024-12-06,12,2024,Mill A,Log A28,710.9,604.2,1.14,920.51,0.8499085666057111
2024-12-07,12,2024,Mill A,Log A28,717.3,609.7,0.69,952.13,0.8499930294158652
2024-12-08,12,2024,Mill A,Log A28,743.7,632.2,1.28,1010.74,0.8500739545515665
2024-12-09,12,2024,Mill A,Log A28,629.1,534.7,0.76,795.06,0.8499443649658243
2024-12-10,12,2024,Mill A,Log A28,734.6,624.4,2.15,988.53,0.8499863871494691
2024-12-11,12,2024,Mill A,Log A28,704.5,598.8,1.15,908.36,0.8499645138396025
2024-12-12,12,2024,Mill A,Log A28,747.2,635.2,0.95,1052.79,0.8501070663811563
2024-12-13,12,2024,Mill A,Log A28,645.7,548.9,2.0,828.74,0.8500851788756387
2024-12-14,12,2024,Mill A,Log A28,596.5,507.1,0.37,864.21,0.8501257334450965
2024-12-15,12,2024,Mill A,Log A28,707.4,601.2,1.27,869.05,0.8498727735368957
2024-12-16,12,2024,Mill A,Log A28,617.0,524.5,1.37,774.34,0.8500810372771475
2024-12-17,12,2024,Mill A,Log A28,680.4,578.4,1.11,746.79,0.8500881834215167
2024-12-18,12,2024,Mill A,Log A28,800.4,680.3,1.75,1063.12,0.8499500249875063
2024-12-19,12,2024,Mill A,Log A28,831.2,706.5,1.18,1149.92,0.8499759384023099
2024-12-20,12,2024,Mill A,Log A28,750.9,638.3,1.55,958.08,0.8500466107337861
2024-12-21,12,2024,Mill A,Log A28,688.7,585.4,1.49,828.37,0.8500072600551764
2024-12-22,12,2024,Mill A,Log A28,797.3,677.7,0.87,1087.4,0.8499937288348176
2024-12-23,12,2024,Mill A,Log A28,760.4,646.4,0.52,994.62,0.8500789058390321
2024-12-24,12,2024,Mill A,Log A28,699.1,594.2,0.73,781.29,0.8499499356315263
2024-12-25,12,2024,Mill A,Log A28,745.4,633.6,0.91,1021.92,0.8500134156157768
2024-12-26,12,2024,Mill A,Log A28,687.7,584.6,0.67,954.39,0.850079976734041
2024-12-27,12,2024,Mill A,Log A28,739.1,628.2,1.76,892.01,0.8499526451089163
2024-12-28,12,2024,Mill A,Log A28,719.7,611.8,0.66,993.93,0.85007642073086
2024-12-29,12,2024,Mill A,Log A28,809.3,687.9,0.69,1071.1,0.8499938218213271
2024-12-30,12,2024,Mill A,Log A28,745.8,633.9,0.73,934.68,0.8499597747385358
2024-12-31,12,2024,Mill A,Log A28,789.4,671.0,0.8,1073.79,0.8500126678489993
2025-01-01,1,2025,Mill A,Log A28,705.6,599.7,0.45,884.77,0.8499149659863946
2025-01-02,1,2025,Mill A,Log A28,676.5,575.0,1.12,854.4,0.8499630450849963
2025-01-03,1,2025,Mill A,Log A28,750.2,637.7,0.65,1027.94,0.8500399893361771
2025-01-04,1,2025,Mill A,Log A28,819.3,696.4,1.45,1082.3,0.8499938972293422
2025-01-05,1,2025,Mill A,Log A28,848.3,721.1,0.65,1119.8,0.8500530472710127
2025-01-06,1,2025,Mill A,Log A28,681.7,579.4,1.98,779.11,0.8499339885580166
2025-01-07,1,2025,Mill A,Log A28,804.3,683.6,0.65,1138.41,0.8499316175556385
2025-01-08,1,2025,Mill A,Log A28,750.4,637.8,1.12,863.29,0.8499466950959488
2025-01-09,1,2025,Mill A,Log A28,742.2,630.9,1.51,888.98,0.8500404203718673
2025-01-10,1,2025,Mill A,Log A28,681.9,579.6,1.21,883.1,0.8499780026396833
2025-01-11,1,2025,Mill A,Log A28,555.8,472.4,0.44,774.07,0.8499460237495502
2025-01-12,1,2025,Mill A,Log A28,716.1,608.7,0.94,1019.41,0.8500209467951404
2025-01-13,1,2025,Mill A,Log A28,660.6,561.5,0.45,856.33,0.8499848622464427
2025-01-14,1,2025,Mill A,Log A28,819.7,696.8,0.54,953.64,0.8500670977186775
2025-01-15,1,2025,Mill A,Log A28,744.2,632.6,0.96,820.82,0.8500403117441547
2025-01-16,1,2025,Mill A,Log A28,691.7,588.0,0.72,894.12,0.8500795142402775
2025-01-17,1,2025,Mill A,Log A28,640.8,544.7,1.18,706.01,0.8500312109862673
2025-01-18,1,2025,Mill A,Log A28,737.7,627.0,5.16,930.72,0.8499389995933305
2025-01-19,1,2025,Mill A,Log A28,701.8,596.5,1.06,1028.85,0.8499572527785695
2025-01-20,1,2025,Mill A,Log A28,749.4,637.0,0.78,972.25,0.8500133440085402
2025-01-21,1,2025,Mill A,Log A28,674.1,573.0,1.18,888.25,0.8500222518914108
2025-01-22,1,2025,Mill A,Log A28,617.3,524.7,0.73,747.95,0.8499919002105947
2025-01-23,1,2025,Mill A,Log A28,650.9,553.3,1.31,732.6,0.850053771700722
2025-01-24,1,2025,Mill A,Log A28,751.6,638.8,0.65,974.05,0.8499201703033528
2025-01-25,1,2025,Mill A,Log A28,690.5,586.9,0.56,882.3,0.8499637943519188
2025-01-26,1,2025,Mill A,Log A28,692.1,588.3,0.49,933.31,0.8500216731686172
2025-01-27,1,2025,Mill A,Log A28,685.4,582.6,0.0,993.94,0.8500145900204261
2025-01-28,1,2025,Mill A,Log A28,664.4,564.7,0.59,934.34,0.8499397953040339
2025-01-29,1,2025,Mill A,Log A28,619.8,526.9,1.26,877.0,0.8501129396579542
2025-01-30,1,2025,Mill A,Log A28,645.0,548.3,0.6,878.65,0.8500775193798449
2025-01-31,1,2025,Mill A,Log A28,743.5,631.9,1.09,939.75,0.8498991257565568
2025-02-01,2,2025,Mill A,Log A28,734.2,624.1,0.88,1012.09,0.8500408608008717
2025-02-02,2,2025,Mill A,Log A28,739.4,628.4,0.97,982.9,0.8498782796862321
2025-02-03,2,2025,Mill A,Log A28,808.2,687.0,1.21,998.04,0.85003711952487
2025-02-04,2,2025,Mill A,Log A28,746.1,634.2,1.58,1014.92,0.8500201045436269
2025-02-05,2,2025,Mill A,Log A28,694.0,589.9,1.46,858.23,0.85
2025-02-06,2,2025,Mill A,Log A28,881.8,749.6,1.27,1035.22,0.8500793830800636
2025-02-07,2,2025,Mill A,Log A28,723.9,615.3,0.18,950.69,0.8499792789059262
2025-02-08,2,2025,Mill A,Log A28,737.3,626.7,0.23,1084.58,0.8499932184999323
2025-02-09,2,2025,Mill A,Log A28,791.9,673.1,1.16,1123.56,0.849981058214421
2025-02-10,2,2025,Mill A,Log A28,726.9,617.9,1.33,1111.1,0.8500481496767093
2025-02-11,2,2025,Mill A,Log A28,788.3,670.0,0.34,1031.92,0.8499302296080173
2025-02-12,2,2025,Mill A,Log A28,772.4,656.6,0.67,967.51,0.8500776799585708
2025-02-13,2,2025,Mill A,Log A28,748.7,636.4,0.63,1017.62,0.8500066782422866
2025-02-14,2,2025,Mill A,Log A28,751.5,638.7,1.38,936.12,0.8499001996007984
2025-02-15,2,2025,Mill A,Log A28,686.8,583.8,1.37,894.88,0.8500291205591147
2025-02-16,2,2025,Mill A,Log A28,687.6,584.4,1.2,892.86,0.849912739965096
2025-02-17,2,2025,Mill A,Log A28,665.6,565.7,1.79,864.24,0.8499098557692308
2025-02-18,2,2025,Mill A,Log A28,740.3,629.2,0.67,926.4,0.8499257057949481
2025-02-19,2,2025,Mill A,Log A28,743.0,631.6,0.98,873.9,0.8500672947510095
2025-02-20,2,2025,Mill A,Log A28,678.4,576.6,1.1,802.19,0.8499410377358492
2025-02-21,2,2025,Mill A,Log A28,695.1,590.8,0.58,693.53,0.8499496475327291
2025-02-22,2,2025,Mill A,Log A28,733.7,623.7,1.11,989.54,0.8500749625187406
2025-02-23,2,2025,Mill A,Log A28,669.3,568.9,1.33,977.17,0.8499925295084417
2025-02-24,2,2025,Mill A,Log A28,717.0,609.4,0.46,907.77,0.8499302649930265
2025-02-25,2,2025,Mill A,Log A28,692.0,588.2,0.75,976.34,0.8500000000000001
2025-02-26,2,2025,Mill A,Log A28,796.9,677.4,1.77,1020.46,0.8500439201907392
2025-02-27,2,2025,Mill A,Log A28,720.0,612.0,0.69,1006.88,0.85
2025-02-28,2,2025,Mill A,Log A28,698.8,594.0,0.8,875.58,0.8500286204922726
2025-03-01,3,2025,Mill A,Log A28,597.1,507.5,0.34,757.22,0.8499413833528722
2025-03-02,3,2025,Mill A,Log A28,575.0,488.7,0.74,721.09,0.8499130434782608
2025-03-03,3,2025,Mill A,Log A28,614.6,522.4,1.37,718.27,0.8499837292547998
2025-03-04,3,2025,Mill A,Log A28,638.9,543.0,1.45,819.07,0.8498982626389107
2025-03-05,3,2025,Mill A,Log A28,536.2,455.8,2.16,635.17,0.8500559492726594
2025-03-06,3,2025,Mill A,Log A28,610.8,519.2,1.23,752.95,0.8500327439423708
2025-03-07,3,2025,Mill A,Log A28,694.0,589.9,2.04,803.82,0.85
2025-03-08,3,2025,Mill A,Log A28,603.1,512.7,0.67,846.94,0.8501077764881446
2025-03-09,3,2025,Mill A,Log A28,652.9,555.0,1.1,868.55,0.8500536069842243
2025-03-10,3,2025,Mill A,Log A28,629.7,535.2,1.01,788.76,0.8499285373987613
2025-03-11,3,2025,Mill A,Log A28,597.5,507.9,1.16,662.11,0.8500418410041841
2025-03-12,3,2025,Mill A,Log A28,663.7,564.1,1.18,862.24,0.8499321982823564
2025-03-13,3,2025,Mill A,Log A28,608.4,517.1,1.22,748.82,0.8499342537804077
2025-03-14,3,2025,Mill A,Log A28,648.7,551.4,0.69,885.84,0.8500077077231385
2025-03-15,3,2025,Mill A,Log A28,575.1,488.8,1.69,791.49,0.8499391410189532
2025-03-16,3,2025,Mill A,Log A28,596.9,507.3,0.67,837.87,0.8498911040375273
2025-03-17,3,2025,Mill A,Log A28,643.2,546.7,1.26,778.01,0.8499689054726368
2025-03-18,3,2025,Mill A,Log A28,521.4,443.2,1.11,663.83,0.8500191791331032
2025-03-19,3,2025,Mill A,Log A28,577.3,490.7,0.62,655.38,0.8499913389918587
2025-03-20,3,2025,Mill A,Log A28,673.0,572.1,1.29,909.47,0.8500742942050521
2025-03-21,3,2025,Mill A,Log A28,655.2,557.0,0.4,953.01,0.8501221001221001
2025-03-22,3,2025,Mill A,Log A28,714.0,606.9,0.97,882.09,0.85
2025-03-23,3,2025,Mill A,Log A28,611.2,519.5,0.88,748.31,0.8499672774869109
2025-03-24,3,2025,Mill A,Log A28,623.6,530.0,1.96,844.61,0.8499037844772289
2025-03-25,3,2025,Mill A,Log A28,603.7,513.1,0.75,741.1,0.8499254596653967
2025-03-26,3,2025,Mill A,Log A28,566.7,481.7,1.33,706.14,0.850008823010411
2025-03-27,3,2025,Mill A,Log A28,570.9,485.3,1.27,791.17,0.8500613067087056
2025-03-28,3,2025,Mill A,Log A28,612.7,520.8,0.78,738.55,0.8500081606006201
2025-03-29,3,2025,Mill A,Log A28,609.1,517.7,0.0,752.64,0.8499425381710721
2025-03-30,3,2025,Mill A,Log A28,509.6,433.1,1.43,578.92,0.8498822605965464
2025-03-31,3,2025,Mill A,Log A28,548.5,466.3,1.07,779.43,0.8501367365542388
2025-04-01,4,2025,Mill A,Log A28,609.1,517.8,0.28,802.8,0.8501067148251518
2025-04-02,4,2025,Mill A,Log A28,656.0,557.6,1.15,727.05,0.8500000000000001
2025-04-03,4,2025,Mill A,Log A28,625.8,532.0,0.23,817.79,0.8501118568232663
2025-04-04,4,2025,Mill A,Log A28,600.4,510.4,0.95,754.44,0.8500999333777481
2025-04-05,4,2025,Mill A,Log A28,586.2,498.3,1.43,765.23,0.8500511770726714
2025-04-06,4,2025,Mill A,Log A28,504.8,429.1,1.05,602.32,0.8500396196513471
2025-04-07,4,2025,Mill A,Log A28,483.4,410.9,0.57,608.82,0.8500206868018204
2025-04-08,4,2025,Mill A,Log A28,593.2,504.2,0.52,701.15,0.8499662845583277
2025-04-09,4,2025,Mill A,Log A28,548.0,465.8,1.69,718.85,0.85
2025-04-10,4,2025,Mill A,Log A28,591.3,502.6,0.48,800.46,0.8499915440554711
2025-04-11,4,2025,Mill A,Log A28,602.3,511.9,1.23,776.94,0.8499086833803753
2025-04-12,4,2025,Mill A,Log A28,522.3,444.0,0.82,698.07,0.8500861573808157
2025-04-13,4,2025,Mill A,Log A28,522.4,444.0,0.1,678.17,0.8499234303215927
2025-04-14,4,2025,Mill A,Log A28,721.5,613.3,1.22,966.34,0.85003465003465
2025-04-15,4,2025,Mill A,Log A28,605.9,515.0,0.7,755.78,0.8499752434395115
2025-04-16,4,2025,Mill A,Log A28,639.7,543.7,0.35,794.66,0.8499296545255589
2025-04-17,4,2025,Mill A,Log A28,517.5,439.9,1.79,648.64,0.850048309178744
2025-04-18,4,2025,Mill A,Log A28,615.1,522.8,0.37,809.56,0.8499430986831409
2025-04-19,4,2025,Mill A,Log A28,555.9,472.5,1.22,623.25,0.8499730167296277
2025-04-20,4,2025,Mill A,Log A28,433.5,368.5,0.0,516.84,0.8500576701268743
2025-04-21,4,2025,Mill A,Log A28,620.8,527.7,0.88,816.54,0.8500322164948455
2025-04-22,4,2025,Mill A,Log A28,701.4,596.2,1.39,878.08,0.850014257199886
2025-04-23,4,2025,Mill A,Log A28,581.8,494.5,5.55,759.38,0.8499484358886216
2025-04-24,4,2025,Mill A,Log A28,580.2,493.2,0.4,714.05,0.8500517063081695
2025-04-25,4,2025,Mill A,Log A28,596.3,506.8,6.3,783.48,0.8499077645480464
2025-04-26,4,2025,Mill A,Log A28,603.5,513.0,1.13,785.65,0.8500414250207126
2025-04-27,4,2025,Mill A,Log A28,529.9,450.4,1.09,604.74,0.8499716927722212
2025-04-28,4,2025,Mill A,Log A28,595.3,506.0,1.14,728.92,0.8499916008735092
2025-04-29,4,2025,Mill A,Log A28,580.3,493.2,1.28,675.26,0.8499052214371877
2025-04-30,4,2025,Mill A,Log A28,565.0,480.3,0.19,752.02,0.8500884955752213
2025-05-01,5,2025,Mill A,Log A28,618.9,526.1,1.28,804.49,0.8500565519470028
2025-05-02,5,2025,Mill A,Log A28,583.6,496.1,0.99,641.74,0.8500685400959561
2025-05-03,5,2025,Mill A,Log A28,581.8,494.5,0.42,731.77,0.8499484358886216
2025-05-04,5,2025,Mill A,Log A28,623.3,529.8,0.88,769.75,0.8499919781806513
2025-05-05,5,2025,Mill A,Log A28,529.0,449.7,0.52,668.71,0.8500945179584121
2025-05-06,5,2025,Mill A,Log A28,498.1,423.3,1.65,619.53,0.8498293515358362
2025-05-07,5,2025,Mill A,Log A28,543.6,462.1,0.87,728.2,0.8500735835172921
2025-05-08,5,2025,Mill A,Log A28,536.4,456.0,0.9,651.29,0.8501118568232663
2025-05-09,5,2025,Mill A,Log A28,582.1,494.8,0.65,731.55,0.8500257687682529
2025-05-10,5,2025,Mill A,Log A28,636.3,540.8,0.77,845.97,0.8499135627848499
2025-05-11,5,2025,Mill A,Log A28,513.9,436.8,1.01,628.3,0.8499708114419148
2025-05-12,5,2025,Mill A,Log A28,508.5,432.3,0.64,634.18,0.8501474926253687
2025-05-13,5,2025,Mill A,Log A28,579.5,492.6,1.69,675.26,0.8500431406384815
2025-05-14,5,2025,Mill A,Log A28,459.8,390.8,1.94,552.18,0.8499347542409743
2025-05-15,5,2025,Mill A,Log A28,559.7,475.7,0.63,694.18,0.8499195997855994
2025-05-16,5,2025,Mill A,Log A28,716.3,608.8,0.76,929.1,0.8499232165293871
2025-05-17,5,2025,Mill A,Log A28,602.0,511.7,1.19,769.88,0.85
2025-05-18,5,2025,Mill A,Log A28,609.9,518.4,0.6,767.77,0.8499754058042301
2025-05-19,5,2025,Mill A,Log A28,617.9,525.2,1.26,845.36,0.8499757242272213
2025-05-20,5,2025,Mill A,Log A28,646.9,549.8,0.9,818.06,0.8498995207914669
2025-05-21,5,2025,Mill A,Log A28,571.4,485.7,0.88,762.29,0.8500175008750438
2025-05-22,5,2025,Mill A,Log A28,597.6,507.9,1.48,756.43,0.8498995983935742
2025-05-23,5,2025,Mill A,Log A28,565.8,481.0,1.22,691.48,0.8501237186284907
2025-05-24,5,2025,Mill A,Log A28,548.4,466.1,0.44,702.17,0.8499270605397521
2025-05-25,5,2025,Mill A,Log A28,658.8,559.9,0.89,813.7,0.8498785670916819
2025-05-26,5,2025,Mill A,Log A28,611.4,519.7,1.33,743.34,0.8500163559044817
2025-05-27,5,2025,Mill A,Log A28,514.6,437.4,1.06,691.63,0.8499805674310142
2025-05-28,5,2025,Mill A,Log A28,625.8,532.0,1.05,779.23,0.8501118568232663
2025-05-29,5,2025,Mill A,Log A28,560.9,476.8,1.0,734.23,0.8500623997147442
2025-05-30,5,2025,Mill A,Log A28,671.8,571.0,1.18,899.82,0.8499553438523371
2025-05-31,5,2025,Mill A,Log A28,463.5,394.0,0.82,547.12,0.8500539374325782
2025-06-01,6,2025,Mill A,Log A28,425.4,361.6,0.64,474.97,0.8500235072872592
2025-06-02,6,2025,Mill A,Log A28,390.4,331.8,1.3,531.73,0.8498975409836066
2025-06-03,6,2025,Mill A,Log A28,424.8,361.1,1.83,517.55,0.8500470809792844
2025-06-04,6,2025,Mill A,Log A28,495.7,421.3,1.26,668.12,0.8499092192858584
2025-06-05,6,2025,Mill A,Log A28,465.1,395.3,0.82,543.61,0.8499247473661578
2025-06-06,6,2025,Mill A,Log A28,499.2,424.3,0.37,618.46,0.8499599358974359
2025-06-07,6,2025,Mill A,Log A28,445.8,378.9,1.35,656.53,0.8499327052489906
2025-06-08,6,2025,Mill A,Log A28,370.9,315.2,0.91,475.67,0.8498247506066325
2025-06-09,6,2025,Mill A,Log A28,502.1,426.8,1.87,682.47,0.8500298745269866
2025-06-10,6,2025,Mill A,Log A28,355.8,302.4,1.0,460.39,0.8499156829679594
2025-06-11,6,2025,Mill A,Log A28,448.2,381.0,0.0,579.1,0.8500669344042838
2025-06-12,6,2025,Mill A,Log A28,426.1,362.2,0.67,529.48,0.8500352030039896
2025-06-13,6,2025,Mill A,Log A28,410.6,349.0,1.16,539.9,0.84997564539698
2025-06-14,6,2025,Mill A,Log A28,549.3,466.9,1.45,741.76,0.8499908975059166
2025-06-15,6,2025,Mill A,Log A28,289.1,245.7,1.41,410.24,0.8498789346246972
2025-06-16,6,2025,Mill A,Log A28,345.4,293.6,0.81,405.94,0.8500289519397801
2025-06-17,6,2025,Mill A,Log A28,430.5,365.9,1.01,529.88,0.8499419279907084
2025-06-18,6,2025,Mill A,Log A28,407.9,346.7,1.29,534.59,0.8499632262809512
2025-06-19,6,2025,Mill A,Log A28,405.6,344.7,1.72,539.99,0.8498520710059171
2025-06-20,6,2025,Mill A,Log A28,421.7,358.4,1.09,569.11,0.8498932890680578
2025-06-21,6,2025,Mill A,Log A28,529.7,450.2,0.7,673.61,0.8499150462525957
2025-06-22,6,2025,Mill A,Log A28,356.8,303.3,0.13,463.11,0.8500560538116592
2025-06-23,6,2025,Mill A,Log A28,439.1,373.3,0.85,534.02,0.8501480300614894
2025-06-24,6,2025,Mill A,Log A28,527.2,448.1,0.54,669.63,0.8499620637329286
2025-06-25,6,2025,Mill A,Log A28,409.6,348.2,0.0,475.42,0.8500976562499999
2025-06-26,6,2025,Mill A,Log A28,350.3,297.8,0.6,468.12,0.8501284613188695
2025-06-27,6,2025,Mill A,Log A28,372.4,316.6,1.84,487.7,0.8501611170784105
2025-06-28,6,2025,Mill A,Log A28,431.0,366.3,0.75,530.57,0.8498839907192576
2025-06-29,6,2025,Mill A,Log A28,523.8,445.2,1.64,660.2,0.8499427262313861
2025-06-30,6,2025,Mill A,Log A28,416.1,353.7,0.98,565.92,0.8500360490266762
2025-07-01,7,2025,Mill A,Log A28,443.4,376.9,1.11,539.94,0.850022552999549
2025-07-02,7,2025,Mill A,Log A28,551.2,468.5,0.0,672.09,0.8499637155297532
2025-07-03,7,2025,Mill A,Log A28,373.8,317.7,0.37,461.35,0.8499197431781701
2025-07-04,7,2025,Mill A,Log A28,491.1,417.4,0.2,639.73,0.8499287314192628
2025-07-05,7,2025,Mill A,Log A28,338.8,288.0,0.0,399.54,0.8500590318772137
2025-07-06,7,2025,Mill A,Log A28,447.7,380.5,0.69,591.82,0.8498994862631226
2025-07-07,7,2025,Mill A,Log A28,368.4,313.1,0.4,461.35,0.8498914223669926
2025-07-08,7,2025,Mill A,Log A28,412.3,350.5,1.28,548.67,0.8501091438273102
2025-07-09,7,2025,Mill A,Log A28,375.0,318.8,1.46,438.05,0.8501333333333334
2025-07-10,7,2025,Mill A,Log A28,432.7,367.8,1.41,573.58,0.8500115553501272
2025-07-11,7,2025,Mill A,Log A28,470.6,400.0,0.41,686.29,0.8499787505312367
2025-07-12,7,2025,Mill A,Log A28,350.7,298.1,0.18,468.28,0.850014257199886
2025-07-13,7,2025,Mill A,Log A28,316.8,269.3,0.8,393.27,0.8500631313131313
2025-07-14,7,2025,Mill A,Log A28,427.5,363.4,5.84,505.63,0.8500584795321637
2025-07-15,7,2025,Mill A,Log A28,353.0,300.1,0.47,405.31,0.8501416430594901
2025-07-16,7,2025,Mill A,Log A28,389.9,331.4,0.95,467.1,0.8499615285970762
2025-07-17,7,2025,Mill A,Log A28,393.9,334.8,1.02,528.14,0.84996191926885
2025-07-18,7,2025,Mill A,Log A28,453.4,385.4,1.34,587.74,0.8500220555800617
2025-07-19,7,2025,Mill A,Log A28,407.4,346.3,1.14,540.54,0.8500245459008346
2025-07-20,7,2025,Mill A,Log A28,389.9,331.4,1.26,496.7,0.8499615285970762
2025-07-21,7,2025,Mill A,Log A28,329.8,280.4,0.24,437.93,0.8502122498483928
2025-07-22,7,2025,Mill A,Log A28,468.8,398.5,0.33,607.64,0.850042662116041
2025-07-23,7,2025,Mill A,Log A28,399.8,339.8,0.93,493.47,0.8499249624812406
2025-07-24,7,2025,Mill A,Log A28,465.7,395.8,2.27,568.08,0.8499033712690574
2025-07-25,7,2025,Mill A,Log A28,481.8,409.6,0.89,577.27,0.8501452885014529
2025-07-26,7,2025,Mill A,Log A28,433.9,368.8,0.0,578.98,0.8499654298225399
2025-07-27,7,2025,Mill A,Log A28,439.3,373.4,2.22,580.16,0.8499886182563168
2025-07-28,7,2025,Mill A,Log A28,280.4,238.3,1.54,358.98,0.8498573466476463
2025-07-29,7,2025,Mill A,Log A28,533.2,453.3,0.97,597.85,0.8501500375093773
2025-07-30,7,2025,Mill A,Log A28,462.0,392.7,0.66,588.22,0.85
2025-07-31,7,2025,Mill A,Log A28,419.9,356.9,0.92,556.32,0.8499642772088593
2025-08-01,8,2025,Mill A,Log A28,347.8,295.6,0.84,450.09,0.8499137435307649
2025-08-02,8,2025,Mill A,Log A28,425.5,361.7,1.01,522.46,0.8500587544065805
2025-08-03,8,2025,Mill A,Log A28,472.8,401.9,0.97,573.97,0.8500423011844331
2025-08-04,8,2025,Mill A,Log A28,347.1,295.0,1.12,453.44,0.849899164505906
2025-08-05,8,2025,Mill A,Log A28,434.5,369.3,1.14,570.96,0.8499424626006905
2025-08-06,8,2025,Mill A,Log A28,308.4,262.1,1.49,372.91,0.8498702983138782
2025-08-07,8,2025,Mill A,Log A28,440.1,374.1,1.34,557.52,0.8500340831629175
2025-08-08,8,2025,Mill A,Log A28,362.7,308.3,0.24,477.99,0.8500137854976565
2025-08-09,8,2025,Mill A,Log A28,471.9,401.2,0.54,600.63,0.8501801229073956
2025-08-10,8,2025,Mill A,Log A28,385.2,327.4,0.81,525.72,0.8499480789200415
2025-08-11,8,2025,Mill A,Log A28,459.5,390.6,0.0,529.45,0.8500544069640914
2025-08-12,8,2025,Mill A,Log A28,397.0,337.4,0.61,547.16,0.8498740554156171
2025-08-13,8,2025,Mill A,Log A28,420.0,357.0,1.38,535.66,0.85
2025-08-14,8,2025,Mill A,Log A28,392.5,333.6,0.44,508.88,0.8499363057324841
2025-08-15,8,2025,Mill A,Log A28,423.6,360.1,1.43,538.55,0.8500944287063267
2025-08-16,8,2025,Mill A,Log A28,482.2,409.9,1.97,554.14,0.8500622148486106
