date_key,site_key,product_key,input_volume_m3,output_volume_m3,downtime_hours,shift_hours,energy_kwh
20250617,3,1,430.5,365.9,1.01,24,529.88
20250618,3,1,407.9,346.7,1.29,24,534.59
20250619,3,1,405.6,344.7,1.72,24,539.99
20250620,3,1,421.7,358.4,1.09,24,569.11
20250621,3,1,529.7,450.2,0.7,24,673.61
20250622,3,1,356.8,303.3,0.13,24,463.11
20250623,3,1,439.1,373.3,0.85,24,534.02
20250624,3,1,527.2,448.1,0.54,24,669.63
20250625,3,1,409.6,348.2,0.0,24,475.42
20250626,3,1,350.3,297.8,0.6,24,468.12
20250627,3,1,372.4,316.6,1.84,24,487.7
20250628,3,1,431.0,366.3,0.75,24,530.57
20250629,3,1,523.8,445.2,1.64,24,660.2
20250630,3,1,416.1,353.7,0.98,24,565.92
20250701,3,1,443.4,376.9,1.11,24,539.94
20250702,3,1,551.2,468.5,0.0,24,672.09
20250703,3,1,373.8,317.7,0.37,24,461.35
20250704,3,1,491.1,417.4,0.2,24,639.73
20250705,3,1,338.8,288.0,0.0,24,399.54
20250706,3,1,447.7,380.5,0.69,24,591.82
20250707,3,1,368.4,313.1,0.4,24,461.35
20250708,3,1,412.3,350.5,1.28,24,548.67
20250709,3,1,375.0,318.8,1.46,24,438.05
20250710,3,1,432.7,367.8,1.41,24,573.58
20250711,3,1,470.6,400.0,0.41,24,686.29
20250712,3,1,350.7,298.1,0.18,24,468.28
20250713,3,1,316.8,269.3,0.8,24,393.27
20250714,3,1,427.5,363.4,5.84,24,505.63
20250715,3,1,353.0,300.1,0.47,24,405.31
20250716,3,1,389.9,331.4,0.95,24,467.1
20250717,3,1,393.9,334.8,1.02,24,528.14
20250718,3,1,453.4,385.4,1.34,24,587.74
20250719,3,1,407.4,346.3,1.14,24,540.54
20250720,3,1,389.9,331.4,1.26,24,496.7
20250721,3,1,329.8,280.4,0.24,24,437.93
20250722,3,1,468.8,398.5,0.33,24,607.64
20250723,3,1,399.8,339.8,0.93,24,493.47
20250724,3,1,465.7,395.8,2.27,24,568.08
20250725,3,1,481.8,409.6,0.89,24,577.27
20250726,3,1,433.9,368.8,0.0,24,578.98
20250727,3,1,439.3,373.4,2.22,24,580.16
20250728,3,1,280.4,238.3,1.54,24,358.98
20250729,3,1,533.2,453.3,0.97,24,597.85
20250730,3,1,462.0,392.7,0.66,24,588.22
20250731,3,1,419.9,356.9,0.92,24,556.32
20250801,3,1,347.8,295.6,0.84,24,450.09
20250802,3,1,425.5,361.7,1.01,24,522.46
20250803,3,1,472.8,401.9,0.97,24,573.97
20250804,3,1,347.1,295.0,1.12,24,453.44
20250805,3,1,434.5,369.3,1.14,24,570.96
20250806,3,1,308.4,262.1,1.49,24,372.91
20250807,3,1,440.1,374.1,1.34,24,557.52
20250808,3,1,362.7,308.3,0.24,24,477.99
20250809,3,1,471.9,401.2,0.54,24,600.63
20250810,3,1,385.2,327.4,0.81,24,525.72
20250811,3,1,459.5,390.6,0.0,24,529.45
20250812,3,1,397.0,337.4,0.61,24,547.16
20250813,3,1,420.0,357.0,1.38,24,535.66
20250814,3,1,392.5,333.6,0.44,24,508.88
20250815,3,1,423.6,360.1,1.43,24,538.55
20250816,3,1,482.2,409.9,1.97,24,554.14
20250817,3,1,374.1,318.0,1.06,24,472.88
20250818,3,1,366.5,311.5,1.27,24,520.75
20250819,3,1,470.8,400.2,0.92,24,572.4
20250820,3,1,443.0,376.6,0.89,24,549.46
20250821,3,1,507.9,431.7,0.85,24,638.38
20250822,3,1,388.0,329.8,0.0,24,510.77
20250823,3,1,404.3,343.6,1.9,24,534.31
20250824,3,1,374.2,318.1,0.94,24,503.66
20250825,3,1,426.6,362.6,0.69,24,594.15
20250826,3,1,421.9,358.6,1.3,24,536.15
20250827,3,1,461.6,392.3,1.35,24,615.01
20250828,3,1,444.1,377.5,0.8,24,620.33
20250829,3,1,458.5,389.7,1.07,24,570.6
20250830,3,1,307.5,261.4,1.23,24,424.05
20250831,3,1,457.5,388.9,1.32,24,542.08
20250901,3,1,625.8,531.9,1.32,24,762.45
20250902,3,1,530.5,451.0,1.87,24,678.98
20250903,3,1,570.8,485.2,0.96,24,722.16
20250904,3,1,653.3,555.3,0.91,24,785.44
20250905,3,1,618.8,526.0,1.18,24,738.36
20250906,3,1,587.0,498.9,1.46,24,715.96
20250907,3,1,463.3,393.8,0.68,24,618.03
20250908,3,1,576.9,490.4,2.17,24,673.03
20250909,3,1,652.1,554.3,0.4,24,761.9
20250910,3,1,640.6,544.5,1.42,24,785.23
20250911,3,1,644.3,547.7,1.41,24,807.54
20250912,3,1,635.9,540.5,0.0,24,827.77
20250913,3,1,617.7,525.0,1.18,24,799.96
20250914,3,1,614.1,522.0,1.07,24,759.88
20250915,3,1,588.2,500.0,0.55,24,780.41
20250916,3,1,594.6,505.4,0.74,24,712.86
20250917,3,1,680.8,578.7,1.11,24,912.46
20250918,3,1,602.4,512.0,0.0,24,738.81
20250919,3,1,617.3,524.7,1.14,24,740.15
20250920,3,1,576.8,490.3,0.97,24,677.11
20250921,3,1,608.2,517.0,1.67,24,742.08
20250922,3,1,683.4,580.9,1.2,24,835.14
20250923,3,1,587.8,499.6,0.16,24,762.72
20250924,3,1,538.2,457.4,1.2,24,723.16
20250925,3,1,576.4,489.9,0.0,24,795.97
20250926,3,1,695.6,591.3,0.97,24,886.86
20250927,3,1,559.8,475.8,2.04,24,692.55
20250928,3,1,589.9,501.4,0.27,24,702.38
20250929,3,1,571.3,485.6,0.94,24,738.08
20250930,3,1,619.6,526.7,0.65,24,748.38
20251001,3,1,562.0,477.7,1.4,24,687.8
20251002,3,1,560.5,476.5,1.62,24,717.68
20251003,3,1,642.7,546.3,0.0,24,725.92
20251004,3,1,636.3,540.9,0.96,24,733.93
20251005,3,1,541.4,460.2,1.11,24,803.5
20251006,3,1,651.3,553.6,1.17,24,778.43
20251007,3,1,555.0,471.8,0.91,24,646.16
20251008,3,1,595.6,506.3,1.15,24,673.37
20251009,3,1,655.4,557.1,0.0,24,797.57
20251010,3,1,618.1,525.4,1.3,24,839.82
20251011,3,1,590.2,501.7,1.19,24,799.23
20251012,3,1,600.5,510.4,0.68,24,789.94
20251013,3,1,598.0,508.3,0.24,24,826.19
20251014,3,1,599.3,509.4,0.28,24,809.18
20251015,3,1,633.6,538.6,0.41,24,710.57
20251016,3,1,597.9,508.2,1.14,24,731.42
20251017,3,1,654.6,556.4,1.65,24,852.89
20251018,3,1,634.0,538.9,1.86,24,731.86
20251019,3,1,747.9,635.7,1.02,24,1007.02
20251020,3,1,697.5,592.8,1.38,24,827.2
20251021,3,1,595.9,506.5,0.8,24,762.26
20251022,3,1,598.4,508.7,1.97,24,711.45
20251023,3,1,549.8,467.3,1.05,24,724.57
20251024,3,1,546.6,464.6,6.05,24,622.27
20251025,3,1,618.7,525.9,0.93,24,793.96
20251026,3,1,588.6,500.3,1.57,24,765.78
20251027,3,1,670.2,569.7,0.63,24,829.75
20251028,3,1,578.6,491.8,0.83,24,740.4
20251029,3,1,581.1,494.0,0.8,24,764.66
20251030,3,1,603.1,512.7,5.32,24,681.47
20251031,3,1,606.7,515.7,1.5,24,872.6
20251101,3,1,672.2,571.3,1.89,24,992.89
20251102,3,1,606.2,515.2,1.45,24,777.25
20251103,3,1,563.9,479.3,1.11,24,678.4
20251104,3,1,631.7,536.9,0.32,24,849.87
20251105,3,1,653.5,555.5,5.57,24,822.69
20251106,3,1,612.5,520.6,0.53,24,736.81
20251107,3,1,568.0,482.8,1.2,24,711.5
20251108,3,1,644.9,548.2,1.24,24,647.81
20251109,3,1,639.3,543.4,0.35,24,914.9
20251110,3,1,597.5,507.8,1.67,24,753.46
20251111,3,1,583.5,496.0,1.19,24,762.87
20251112,3,1,505.5,429.7,0.34,24,636.06
20251113,3,1,574.7,488.5,0.82,24,700.25
20251114,3,1,472.8,401.9,1.0,24,589.71
20251115,3,1,628.0,533.8,1.64,24,810.06
20251116,3,1,587.7,499.5,1.43,24,763.34
20251117,3,1,573.2,487.2,1.02,24,727.91
20251118,3,1,563.6,479.0,0.76,24,653.69
20251119,3,1,672.1,571.2,1.49,24,742.85
20251120,3,1,576.9,490.4,1.02,24,756.33
20251121,3,1,543.8,462.2,2.38,24,672.65
20251122,3,1,672.4,571.5,1.36,24,848.96
20251123,3,1,536.4,455.9,2.03,24,654.76
20251124,3,1,573.3,487.3,0.52,24,741.75
20251125,3,1,573.2,487.2,1.36,24,697.18
20251126,3,1,584.1,496.5,0.79,24,813.29
20251127,3,1,571.3,485.6,1.14,24,801.48
20251128,3,1,554.1,471.0,0.0,24,630.44
20251129,3,1,511.2,434.5,1.18,24,635.81
20251130,3,1,610.8,519.2,0.87,24,755.11
20251201,3,1,750.4,637.8,1.14,24,1047.27
20251202,3,1,763.4,648.9,0.75,24,957.99
20251203,3,1,772.2,656.4,5.14,24,909.02
20251204,3,1,678.1,576.4,0.12,24,882.19
20251205,3,1,672.6,571.7,1.26,24,852.21
20251206,3,1,703.3,597.8,1.08,24,892.04
20251207,3,1,744.3,632.6,0.0,24,845.85
20251208,3,1,707.2,601.1,0.71,24,932.76
20251209,3,1,836.1,710.7,0.0,24,1096.02
20251210,3,1,703.5,598.0,1.4,24,934.22
20251211,3,1,731.5,621.8,1.35,24,857.3
20251212,3,1,684.9,582.2,0.38,24,854.45
20251213,3,1,756.9,643.4,0.43,24,942.16
20251214,3,1,651.8,554.1,0.86,24,773.23
20251215,3,1,751.9,639.1,0.99,24,911.7
20251216,3,1,771.5,655.8,1.22,24,965.79
20251217,3,1,744.5,632.8,1.31,24,873.19
20251218,3,1,709.2,602.8,0.88,24,940.07
20251219,3,1,726.8,617.8,0.4,24,895.18
20251220,3,1,678.6,576.8,0.57,24,899.93
20251221,3,1,733.9,623.8,1.24,24,886.62
20251222,3,1,731.2,621.6,0.8,24,955.28
20251223,3,1,661.3,562.1,0.77,24,808.4
20251224,3,1,605.1,514.3,1.17,24,768.22
20251225,3,1,729.7,620.2,0.52,24,898.46
20251226,3,1,750.4,637.9,1.89,24,951.74
20251227,3,1,685.4,582.6,0.44,24,954.52
20251228,3,1,708.2,602.0,0.75,24,929.2
20251229,3,1,710.5,603.9,2.02,24,909.39
20251230,3,1,753.6,640.5,0.8,24,929.87
20251231,3,1,730.3,620.8,0.0,24,921.12
20240101,3,2,811.4,689.7,1.83,24,974.49
20240102,3,2,715.3,608.0,1.6,24,814.41
20240103,3,2,720.6,612.5,0.86,24,979.58
20240104,3,2,700.7,595.6,1.33,24,928.93
20240105,3,2,709.8,603.3,0.67,24,835.12
20240106,3,2,754.9,641.6,1.16,24,957.83
20240107,3,2,712.2,605.4,1.42,24,929.34
20240108,3,2,779.7,662.7,1.1,24,1081.84
20240109,3,2,729.5,620.1,1.79,24,933.56
20240110,3,2,758.5,644.7,0.27,24,980.27
20240111,3,2,690.6,587.0,1.13,24,829.65
20240112,3,2,661.7,562.4,5.66,24,853.77
20240113,3,2,735.0,624.8,0.82,24,971.94
20240114,3,2,835.2,709.9,1.24,24,1037.48
20240115,3,2,680.1,578.1,0.22,24,856.68
20240116,3,2,659.5,560.6,0.02,24,842.79
20240117,3,2,715.4,608.1,0.66,24,963.3
20240118,3,2,674.2,573.1,0.27,24,863.81
20240119,3,2,650.5,552.9,1.57,24,787.75
20240120,3,2,742.5,631.1,1.02,24,862.75
20240121,3,2,715.9,608.5,0.94,24,959.06
20240122,3,2,705.2,599.4,0.81,24,1008.05
20240123,3,2,661.2,562.0,1.1,24,809.92
20240124,3,2,789.2,670.8,0.81,24,1046.39
20240125,3,2,853.6,725.6,1.02,24,1053.29
20240126,3,2,624.6,530.9,1.35,24,709.42
20240127,3,2,758.4,644.6,0.63,24,873.01
20240128,3,2,767.1,652.0,0.32,24,939.54
20240129,3,2,695.2,590.9,0.71,24,938.01
20240130,3,2,659.3,560.4,0.33,24,837.09
20240131,3,2,830.2,705.7,0.66,24,980.84
20240201,3,2,727.9,618.7,0.35,24,901.05
20240202,3,2,747.9,635.7,1.32,24,1020.64
20240203,3,2,791.5,672.8,1.39,24,1074.35
20240204,3,2,693.8,589.8,0.87,24,935.35
20240205,3,2,789.3,670.9,1.21,24,970.72
20240206,3,2,697.7,593.0,1.01,24,883.83
20240207,3,2,722.0,613.7,0.22,24,876.11
20240208,3,2,732.9,623.0,1.42,24,874.72
20240209,3,2,654.4,556.2,0.72,24,807.8
20240210,3,2,592.4,503.5,0.32,24,767.68
20240211,3,2,673.2,572.2,1.53,24,775.74
20240212,3,2,688.4,585.1,0.16,24,871.28
20240213,3,2,717.3,609.7,0.69,24,922.34
20240214,3,2,733.9,623.8,0.65,24,834.04
20240215,3,2,713.8,606.8,1.44,24,952.58
20240216,3,2,668.6,568.3,0.0,24,861.55
20240217,3,2,686.7,583.7,1.02,24,822.61
20240218,3,2,719.4,611.5,0.81,24,888.77
20240219,3,2,720.7,612.6,0.64,24,969.51
20240220,3,2,729.5,620.1,1.85,24,943.42
20240221,3,2,746.8,634.7,0.0,24,978.68
20240222,3,2,758.9,645.1,1.05,24,925.45
20240223,3,2,714.0,606.9,0.4,24,1011.19
20240224,3,2,781.4,664.2,0.99,24,1058.04
20240225,3,2,728.4,619.1,1.42,24,842.68
20240226,3,2,806.3,685.3,0.0,24,991.78
20240227,3,2,653.4,555.4,0.98,24,845.61
20240228,3,2,815.0,692.8,0.65,24,1026.8
20240229,3,2,712.6,605.7,0.89,24,882.08
20240301,3,2,564.0,479.4,1.01,24,712.88
20240302,3,2,625.5,531.7,0.63,24,666.37
20240303,3,2,687.3,584.2,0.75,24,884.13
20240304,3,2,594.3,505.1,1.26,24,790.38
20240305,3,2,565.9,481.0,1.0,24,690.01
20240306,3,2,555.7,472.4,0.42,24,652.24
20240307,3,2,514.6,437.4,0.76,24,653.18
20240308,3,2,626.3,532.4,1.25,24,796.17
20240309,3,2,556.6,473.1,1.1,24,708.7
20240310,3,2,541.1,459.9,1.22,24,719.25
20240311,3,2,621.8,528.6,0.71,24,834.97
20240312,3,2,616.7,524.2,1.77,24,740.49
20240313,3,2,633.4,538.4,1.47,24,897.25
20240314,3,2,546.8,464.8,0.45,24,753.13
20240315,3,2,606.5,515.5,0.45,24,814.32
20240316,3,2,534.4,454.3,0.67,24,704.37
20240317,3,2,599.7,509.7,1.73,24,767.08
20240318,3,2,530.1,450.5,1.35,24,679.6
20240319,3,2,603.8,513.3,5.62,24,852.65
20240320,3,2,576.4,490.0,0.68,24,769.44
20240321,3,2,621.2,528.1,0.69,24,770.4
20240322,3,2,576.0,489.6,0.0,24,742.31
20240323,3,2,648.6,551.3,1.49,24,895.62
20240324,3,2,630.3,535.8,0.46,24,835.56
20240325,3,2,550.8,468.2,0.72,24,707.98
20240326,3,2,596.0,506.6,0.35,24,793.07
20240327,3,2,598.1,508.4,1.15,24,749.26
20240328,3,2,608.2,516.9,1.21,24,731.63
20240329,3,2,628.7,534.4,2.02,24,732.75
20240330,3,2,578.2,491.5,0.45,24,790.44
20240331,3,2,596.8,507.3,1.41,24,765.98
20240401,3,2,553.5,470.5,1.0,24,697.54
20240402,3,2,587.0,498.9,0.9,24,659.11
20240403,3,2,538.6,457.8,0.95,24,769.84
20240404,3,2,510.2,433.7,5.75,24,681.47
20240405,3,2,686.5,583.6,1.74,24,971.29
20240406,3,2,677.8,576.2,0.61,24,823.38
20240407,3,2,597.9,508.2,1.01,24,815.93
20240408,3,2,582.4,495.0,1.51,24,612.5
20240409,3,2,606.2,515.2,0.66,24,846.04
20240410,3,2,551.8,469.1,0.87,24,692.3
20240411,3,2,582.0,494.7,0.24,24,723.3
20240412,3,2,562.9,478.5,0.94,24,746.76
20240413,3,2,606.8,515.7,0.24,24,751.7
20240414,3,2,616.3,523.8,0.2,24,763.36
20240415,3,2,593.8,504.7,0.98,24,823.44
20240416,3,2,553.6,470.5,0.81,24,711.44
20240417,3,2,545.0,463.3,0.47,24,694.57
20240418,3,2,637.5,541.9,0.97,24,890.12
20240419,3,2,646.7,549.7,1.19,24,845.53
20240420,3,2,645.5,548.7,1.03,24,875.65
20240421,3,2,580.8,493.7,0.73,24,746.63
20240422,3,2,579.3,492.4,0.06,24,743.01
20240423,3,2,641.4,545.2,0.94,24,648.92
20240424,3,2,650.5,552.9,1.5,24,850.7
20240425,3,2,575.9,489.5,1.7,24,736.52
20240426,3,2,619.0,526.1,0.17,24,730.37
20240427,3,2,626.0,532.1,6.7,24,794.88
20240428,3,2,771.9,656.1,1.19,24,967.99
20240429,3,2,588.6,500.3,0.98,24,714.32
20240430,3,2,659.6,560.6,1.74,24,834.31
20240501,3,2,633.7,538.7,1.32,24,842.18
20240502,3,2,655.4,557.1,0.37,24,880.4
20240503,3,2,606.8,515.7,0.25,24,781.47
20240504,3,2,638.0,542.3,0.36,24,758.31
20240505,3,2,665.0,565.2,1.24,24,800.61
20240506,3,2,535.3,455.0,0.96,24,658.84
20240507,3,2,620.9,527.8,0.9,24,789.94
20240508,3,2,606.2,515.3,0.66,24,752.9
20240509,3,2,568.0,482.8,0.98,24,754.72
20240510,3,2,577.8,491.1,0.9,24,749.46
20240511,3,2,633.0,538.1,0.98,24,772.45
20240512,3,2,663.4,563.9,0.13,24,840.59
20240513,3,2,637.3,541.7,1.01,24,811.9
20240514,3,2,647.2,550.1,0.32,24,828.08
20240515,3,2,558.8,475.0,1.06,24,731.94
20240516,3,2,680.1,578.1,1.38,24,806.14
20240517,3,2,605.8,515.0,0.0,24,729.03
20240518,3,2,545.4,463.6,1.96,24,686.42
20240519,3,2,589.2,500.8,1.22,24,757.73
20240520,3,2,630.5,536.0,1.11,24,710.32
20240521,3,2,645.2,548.5,1.05,24,812.42
20240522,3,2,616.1,523.7,0.58,24,799.7
20240523,3,2,595.2,505.9,0.44,24,757.9
20240524,3,2,638.0,542.3,1.29,24,753.91
20240525,3,2,617.9,525.3,1.59,24,779.61
20240526,3,2,572.4,486.6,0.21,24,774.3
20240527,3,2,697.0,592.5,1.58,24,968.72
20240528,3,2,545.0,463.2,0.92,24,745.28
20240529,3,2,567.9,482.7,1.43,24,760.63
20240530,3,2,658.9,560.1,1.71,24,937.13
20240531,3,2,642.1,545.8,1.03,24,823.0
20240601,3,2,511.4,434.7,0.61,24,653.52
20240602,3,2,318.4,270.6,1.64,24,436.88
20240603,3,2,432.9,367.9,1.72,24,556.23
20240604,3,2,355.8,302.5,0.87,24,441.37
20240605,3,2,463.8,394.2,0.0,24,611.54
20240606,3,2,481.8,409.6,1.56,24,575.43
20240607,3,2,372.7,316.8,0.12,24,441.65
20240608,3,2,399.5,339.6,1.11,24,511.13
20240609,3,2,376.4,319.9,1.52,24,505.4
20240610,3,2,422.7,359.3,0.46,24,553.68
20240611,3,2,483.7,411.1,0.0,24,633.69
20240612,3,2,371.4,315.7,1.65,24,443.21
20240613,3,2,371.4,315.7,1.28,24,436.87
20240614,3,2,462.4,393.0,0.87,24,508.44
20240615,3,2,423.4,359.9,0.81,24,486.88
20240616,3,2,330.3,280.8,1.56,24,427.87
20240617,3,2,411.0,349.4,1.85,24,537.84
20240618,3,2,377.5,320.9,0.9,24,521.91
20240619,3,2,446.3,379.3,1.14,24,588.6
20240620,3,2,362.8,308.4,1.63,24,429.99
20240621,3,2,462.9,393.4,0.0,24,625.89
20240622,3,2,449.7,382.2,0.89,24,506.46
20240623,3,2,438.3,372.6,0.47,24,541.71
20240624,3,2,394.7,335.5,5.98,24,529.52
20240625,3,2,418.3,355.5,1.22,24,510.83
20240626,3,2,526.3,447.3,1.6,24,771.93
20240627,3,2,433.9,368.8,0.9,24,616.72
20240628,3,2,341.6,290.4,0.13,24,392.95
20240629,3,2,419.3,356.4,0.77,24,495.71
20240630,3,2,446.1,379.2,1.28,24,558.44
20240701,3,2,437.9,372.2,0.32,24,548.54
20240702,3,2,385.4,327.6,0.6,24,475.04
20240703,3,2,370.7,315.1,1.82,24,507.03
20240704,3,2,371.9,316.1,1.21,24,476.78
20240705,3,2,498.0,423.3,0.22,24,614.56
20240706,3,2,441.9,375.6,0.69,24,624.8
20240707,3,2,516.0,438.6,1.36,24,698.49
20240708,3,2,380.6,323.5,1.37,24,485.28
20240709,3,2,413.6,351.5,1.18,24,548.79
20240710,3,2,294.6,250.4,1.43,24,336.82
20240711,3,2,454.8,386.5,1.4,24,571.68
20240712,3,2,381.0,323.9,1.06,24,477.24
20240713,3,2,405.2,344.4,1.36,24,496.26
20240714,3,2,390.0,331.5,1.06,24,467.89
20240715,3,2,419.8,356.8,0.55,24,538.97
20240716,3,2,456.3,387.9,1.49,24,583.76
20240717,3,2,407.2,346.1,1.13,24,570.68
20240718,3,2,483.1,410.7,1.16,24,672.66
20240719,3,2,381.3,324.1,0.72,24,481.01
20240720,3,2,455.0,386.7,6.1,24,582.76
20240721,3,2,431.3,366.6,0.92,24,563.02
20240722,3,2,442.5,376.2,0.68,24,590.37
20240723,3,2,539.3,458.4,1.08,24,744.72
20240724,3,2,483.5,411.0,1.38,24,599.02
20240725,3,2,426.5,362.5,0.64,24,604.96
20240726,3,2,410.5,348.9,0.94,24,534.67
20240727,3,2,468.2,398.0,0.82,24,644.84
20240728,3,2,360.3,306.2,0.98,24,453.07
20240729,3,2,426.5,362.5,0.44,24,550.51
20240730,3,2,382.1,324.8,1.55,24,465.22
20240731,3,2,426.2,362.3,1.08,24,474.68
20240801,3,2,433.8,368.8,0.55,24,570.29
20240802,3,2,447.8,380.6,1.0,24,591.11
20240803,3,2,359.8,305.8,0.92,24,544.52
20240804,3,2,410.7,349.1,1.27,24,565.32
20240805,3,2,502.4,427.0,0.43,24,599.11
20240806,3,2,433.4,368.4,1.07,24,610.54
20240807,3,2,444.5,377.9,1.0,24,556.06
20240808,3,2,354.3,301.2,1.47,24,496.86
20240809,3,2,467.5,397.4,1.28,24,663.08
20240810,3,2,477.0,405.4,1.39,24,650.46
20240811,3,2,387.6,329.4,0.3,24,535.55
20240812,3,2,407.8,346.6,1.13,24,511.94
20240813,3,2,362.4,308.1,1.33,24,436.33
20240814,3,2,463.6,394.1,1.15,24,554.44
20240815,3,2,452.3,384.4,1.38,24,558.98
20240816,3,2,398.3,338.5,6.31,24,551.13
20240817,3,2,405.7,344.8,1.27,24,531.76
20240818,3,2,473.5,402.5,0.4,24,564.05
20240819,3,2,329.4,280.0,0.0,24,364.7
20240820,3,2,542.6,461.2,0.9,24,735.98
20240821,3,2,363.5,309.0,0.94,24,475.53
20240822,3,2,358.5,304.7,0.95,24,408.67
20240823,3,2,323.4,274.9,1.08,24,457.54
20240824,3,2,304.2,258.6,0.82,24,367.43
20240825,3,2,405.7,344.9,1.41,24,564.94
20240826,3,2,437.1,371.6,0.12,24,504.96
20240827,3,2,382.9,325.5,1.22,24,452.1
20240828,3,2,492.6,418.7,1.74,24,621.99
20240829,3,2,440.4,374.3,1.41,24,576.96
20240830,3,2,385.9,328.0,0.94,24,444.01
20240831,3,2,437.5,371.9,0.74,24,514.67
20240901,3,2,640.4,544.4,1.5,24,845.48
20240902,3,2,616.2,523.8,6.19,24,751.33
20240903,3,2,596.3,506.9,2.09,24,729.1
20240904,3,2,539.4,458.5,1.3,24,634.21
20240905,3,2,597.2,507.6,1.08,24,778.09
20240906,3,2,587.8,499.6,0.94,24,710.68
20240907,3,2,594.4,505.2,1.47,24,683.79
20240908,3,2,548.0,465.8,0.93,24,681.17
20240909,3,2,595.6,506.3,0.94,24,765.77
20240910,3,2,677.1,575.5,0.75,24,827.37
20240911,3,2,543.2,461.7,0.89,24,694.4
20240912,3,2,566.2,481.2,1.84,24,656.24
20240913,3,2,627.4,533.3,0.87,24,803.55
20240914,3,2,622.1,528.8,1.66,24,783.58
20240915,3,2,655.0,556.7,1.7,24,836.51
20240916,3,2,653.3,555.3,0.85,24,853.64
20240917,3,2,635.0,539.8,1.01,24,847.34
20240918,3,2,712.4,605.5,0.84,24,890.82
20240919,3,2,615.3,523.0,0.26,24,657.78
20240920,3,2,666.7,566.7,6.64,24,853.4
20240921,3,2,569.0,483.6,0.37,24,734.64
20240922,3,2,589.1,500.8,1.72,24,689.61
20240923,3,2,548.4,466.1,2.25,24,675.82
20240924,3,2,585.8,497.9,0.86,24,675.61
20240925,3,2,586.6,498.6,1.57,24,806.25
20240926,3,2,578.5,491.7,1.21,24,718.56
20240927,3,2,548.8,466.4,0.36,24,657.16
20240928,3,2,638.9,543.0,0.57,24,759.68
20240929,3,2,623.5,530.0,0.83,24,700.2
20240930,3,2,659.9,560.9,0.47,24,879.84
20241001,3,2,566.6,481.6,0.74,24,693.68
20241002,3,2,546.9,464.8,1.3,24,695.61
20241003,3,2,532.6,452.7,0.87,24,676.69
20241004,3,2,607.5,516.3,1.22,24,708.75
20241005,3,2,605.3,514.5,0.92,24,865.43
20241006,3,2,636.2,540.7,0.44,24,686.3
20241007,3,2,538.6,457.8,1.01,24,672.08
20241008,3,2,527.4,448.3,1.06,24,718.69
20241009,3,2,535.0,454.8,0.62,24,742.09
20241010,3,2,628.3,534.1,0.66,24,882.9
20241011,3,2,569.3,483.9,1.32,24,625.85
20241012,3,2,555.2,471.9,1.6,24,630.67
20241013,3,2,576.0,489.6,1.36,24,708.56
20241014,3,2,603.7,513.1,0.84,24,929.41
20241015,3,2,626.2,532.3,0.47,24,777.64
20241016,3,2,688.5,585.2,1.35,24,888.66
20241017,3,2,523.1,444.6,0.46,24,622.81
20241018,3,2,677.0,575.4,1.3,24,805.4
20241019,3,2,667.1,567.0,0.32,24,828.02
20241020,3,2,502.3,426.9,0.62,24,650.22
20241021,3,2,609.5,518.1,1.53,24,776.01
20241022,3,2,714.7,607.5,1.43,24,942.5
20241023,3,2,544.8,463.1,1.7,24,717.77
20241024,3,2,587.0,499.0,1.48,24,638.26
20241025,3,2,726.9,617.9,1.55,24,934.2
20241026,3,2,581.9,494.6,0.15,24,785.28
20241027,3,2,497.3,422.7,0.25,24,674.14
20241028,3,2,651.2,553.5,1.11,24,910.15
20241029,3,2,586.5,498.5,1.66,24,772.65
20241030,3,2,631.4,536.7,0.79,24,727.29
20241031,3,2,570.3,484.7,1.89,24,700.88
20241101,3,2,608.6,517.3,1.34,24,760.34
20241102,3,2,593.7,504.6,0.79,24,720.0
20241103,3,2,539.1,458.2,1.69,24,790.15
20241104,3,2,702.3,597.0,0.87,24,808.28
20241105,3,2,554.4,471.2,0.96,24,663.45
20241106,3,2,754.1,641.0,1.25,24,898.32
20241107,3,2,562.3,478.0,0.6,24,778.85
20241108,3,2,559.8,475.8,0.63,24,758.23
20241109,3,2,582.8,495.4,0.9,24,672.39
20241110,3,2,516.7,439.2,0.68,24,702.34
20241111,3,2,548.9,466.5,1.17,24,774.01
20241112,3,2,563.8,479.2,1.46,24,671.08
20241113,3,2,636.6,541.1,0.5,24,906.58
20241114,3,2,564.3,479.6,1.51,24,721.78
20241115,3,2,524.8,446.1,0.25,24,598.68
20241116,3,2,570.2,484.7,0.9,24,706.12
20241117,3,2,611.5,519.8,1.97,24,780.58
20241118,3,2,582.6,495.2,1.35,24,689.91
20241119,3,2,608.8,517.5,0.4,24,829.12
20241120,3,2,657.5,558.9,0.11,24,863.36
20241121,3,2,579.8,492.8,1.67,24,743.92
20241122,3,2,565.8,481.0,1.55,24,748.44
20241123,3,2,557.1,473.5,0.65,24,670.67
20241124,3,2,590.1,501.6,1.34,24,777.24
20241125,3,2,716.7,609.2,0.46,24,881.36
20241126,3,2,524.8,446.1,0.0,24,707.99
20241127,3,2,532.9,453.0,1.15,24,724.11
20241128,3,2,657.5,558.9,0.95,24,771.44
20241129,3,2,561.0,476.9,0.66,24,662.44
20241130,3,2,665.8,565.9,1.01,24,879.46
20241201,3,2,727.9,618.7,0.95,24,889.19
20241202,3,2,793.6,674.6,1.16,24,1015.68
20241203,3,2,711.4,604.7,0.0,24,839.77
