order_id,order_date_key,ship_date_key,delivery_date_key,customer_key,product_key,site_key,qty_m3,on_time_flag,in_full_flag
ORD100433,20240902,20240905,20240913,3,3,6,54.2,1,1
ORD100434,20250202,20250203,20250207,1,4,5,54.9,1,1
ORD100435,20250807,20250809,20250829,4,4,5,43.3,0,1
ORD100436,20240829,20240903,20240917,1,6,6,46.5,0,1
ORD100437,20240924,20240928,20241005,3,1,6,46.4,1,1
ORD100438,20240423,20240425,20240504,5,2,5,46.6,1,1
ORD100439,20240530,20240531,20240618,1,5,5,33.7,0,1
ORD100440,20240629,20240701,20240714,5,4,6,31.0,0,1
ORD100441,20250716,20250718,20250727,2,2,5,42.1,1,1
ORD100442,20240421,20240427,20240503,1,6,5,42.2,1,1
ORD100443,20241210,20241215,20241228,2,5,5,60.4,0,1
ORD100444,20250407,20250409,20250422,2,6,6,65.8,0,1
ORD100445,20240803,20240808,20240816,5,1,6,51.9,1,1
ORD100446,20240605,20240608,20240621,5,6,5,59.0,0,1
ORD100447,20240630,20240706,20240726,5,3,5,11.4,0,0
ORD100448,20251129,20251206,20251218,4,1,6,33.6,0,1
ORD100449,20250402,20250403,20250421,3,3,6,56.7,0,1
ORD100450,20250119,20250126,20250201,5,5,6,53.1,1,1
ORD100451,20241121,20241128,20241204,3,2,5,53.8,1,1
ORD100452,20250721,20250723,20250802,1,2,6,37.2,1,1
ORD100453,20250723,20250725,20250728,1,4,5,59.3,1,1
ORD100454,20250828,20250901,20250915,2,5,6,53.7,0,1
ORD100455,20250202,20250204,20250222,3,1,5,53.4,0,1
ORD100456,20240906,20240909,20240923,5,4,6,69.1,0,1
ORD100457,20241007,20241011,20241028,5,4,6,52.2,0,1
ORD100458,20240123,20240124,20240210,2,2,6,36.9,0,1
ORD100459,20240706,20240713,20240731,5,6,5,49.0,0,1
ORD100460,20240222,20240227,20240316,5,3,5,61.3,0,1
ORD100461,20250314,20250316,20250404,2,1,6,45.8,0,1
ORD100462,20241213,20241216,20241221,5,1,5,52.1,1,1
ORD100463,20250511,20250516,20250605,3,1,6,47.5,0,1
ORD100464,20250207,20250208,20250225,2,6,6,50.4,0,1
ORD100465,20250716,20250723,20250728,1,3,5,54.3,1,1
ORD100466,20250722,20250726,20250814,4,4,5,55.5,0,1
ORD100467,20240124,20240129,20240217,1,6,6,71.7,0,1
ORD100468,20240512,20240514,20240523,2,6,6,47.3,1,1
ORD100469,20240807,20240811,20240814,2,6,6,31.3,1,1
ORD100470,20240602,20240608,20240627,2,5,6,44.8,0,0
ORD100471,20251016,20251018,20251021,1,5,6,55.1,1,1
ORD100472,20250130,20250202,20250221,3,6,6,57.0,0,1
ORD100473,20250926,20251003,20251021,5,5,5,31.7,0,1
ORD100474,20250423,20250424,20250504,4,3,5,52.7,1,1
ORD100475,20250619,20250620,20250630,3,1,5,43.0,1,1
ORD100476,20250707,20250712,20250728,1,2,5,69.6,0,1
ORD100477,20251103,20251110,20251115,3,3,6,65.8,1,1
ORD100478,20250222,20250224,20250312,5,6,6,34.1,0,1
ORD100479,20250212,20250217,20250304,4,3,5,54.3,0,1
ORD100480,20251211,20251216,20260104,3,4,5,52.2,0,1
ORD100481,20251115,20251121,20251125,5,4,6,27.5,1,1
ORD100482,20240714,20240720,20240724,2,2,5,34.2,1,1
ORD100483,20250604,20250608,20250625,2,3,6,43.5,0,1
ORD100484,20240417,20240418,20240508,3,1,6,40.7,0,1
ORD100485,20240707,20240714,20240803,4,1,5,53.9,0,1
ORD100486,20250206,20250207,20250212,2,1,6,69.2,1,1
ORD100487,20251215,20251222,20251225,5,4,6,43.9,1,1
ORD100488,20250916,20250920,20251004,3,2,5,32.9,0,1
ORD100489,20240531,20240605,20240612,4,3,5,53.7,1,1
ORD100490,20250813,20250820,20250826,1,1,5,50.4,1,1
ORD100491,20250101,20250108,20250123,3,6,5,46.6,0,1
ORD100492,20240824,20240825,20240908,4,5,6,65.0,0,1
ORD100493,20250601,20250605,20250618,3,2,5,68.5,0,1
ORD100494,20250331,20250402,20250417,4,5,5,53.5,0,1
ORD100495,20241003,20241006,20241025,2,5,6,47.2,0,1
ORD100496,20250802,20250807,20250822,2,3,6,50.3,0,1
ORD100497,20240624,20240626,20240707,3,1,5,63.1,0,1
ORD100498,20251229,20260104,20260116,1,1,5,47.3,0,1
ORD100499,20250615,20250622,20250708,2,5,5,30.6,0,1
ORD100500,20251003,20251006,20251015,4,6,6,63.2,1,1
ORD100501,20240412,20240418,20240422,2,1,5,69.1,1,1
ORD100502,20250717,20250721,20250808,5,5,5,52.3,0,1
ORD100503,20251014,20251015,20251021,3,4,5,64.4,1,1
ORD100504,20250927,20251003,20251013,2,1,6,52.0,1,0
ORD100505,20241003,20241005,20241021,3,6,5,51.5,0,1
ORD100506,20251031,20251105,20251119,4,3,6,78.3,0,1
ORD100507,20250607,20250613,20250624,2,6,6,63.6,0,1
ORD100508,20251222,20251228,20260109,3,4,5,34.4,0,1
ORD100509,20240503,20240510,20240527,4,5,5,62.4,0,1
ORD100510,20251108,20251111,20251119,5,6,5,44.1,1,1
ORD100511,20250514,20250518,20250525,4,1,5,44.4,1,1
ORD100512,20240403,20240406,20240409,5,6,5,34.1,1,1
ORD100513,20250716,20250717,20250721,2,4,5,41.8,1,0
ORD100514,20240831,20240907,20240919,1,2,5,45.2,0,1
ORD100515,20251015,20251016,20251030,5,2,5,44.1,0,1
ORD100516,20250522,20250523,20250531,5,5,6,50.5,1,1
ORD100517,20250910,20250914,20250920,4,6,6,67.3,1,1
ORD100518,20250120,20250124,20250127,1,1,5,38.4,1,1
ORD100519,20241206,20241212,20241218,1,3,6,47.5,1,1
ORD100520,20241108,20241113,20241121,2,3,6,62.7,1,1
ORD100521,20250501,20250506,20250523,1,5,6,29.2,0,1
ORD100522,20251212,20251213,20251216,2,3,5,59.1,1,1
ORD100523,20240825,20240826,20240913,3,5,6,40.7,0,1
ORD100524,20250813,20250819,20250907,3,1,5,66.0,0,1
ORD100525,20251116,20251117,20251120,1,4,5,55.4,1,1
ORD100526,20240506,20240512,20240529,5,3,5,46.2,0,1
ORD100527,20250320,20250321,20250328,5,4,5,48.8,1,1
ORD100528,20240521,20240522,20240531,5,1,6,60.2,1,1
ORD100529,20250908,20250915,20250922,2,5,6,65.4,1,1
ORD100530,20240422,20240423,20240507,2,6,6,42.9,0,1
ORD100531,20241222,20241225,20250105,1,6,6,57.9,0,1
ORD100532,20250223,20250225,20250304,1,4,6,59.1,1,1
ORD100533,20251005,20251011,20251024,1,5,6,47.3,0,1
ORD100534,20240712,20240713,20240720,4,3,5,40.4,1,1
ORD100535,20240116,20240123,20240129,4,5,5,54.5,1,1
ORD100536,20251221,20251222,20260103,4,6,6,51.2,0,1
ORD100537,20250208,20250215,20250302,5,5,6,49.6,0,1
ORD100538,20241115,20241121,20241209,1,3,6,60.3,0,1
ORD100539,20240521,20240522,20240531,5,6,6,64.1,1,1
ORD100540,20250315,20250320,20250402,3,3,5,46.6,0,1
ORD100541,20250121,20250125,20250202,1,3,5,29.8,1,1
ORD100542,20240823,20240829,20240911,5,4,6,73.9,0,1
ORD100543,20250516,20250517,20250522,3,1,6,56.4,1,1
ORD100544,20250606,20250612,20250701,4,5,5,32.3,0,1
ORD100545,20240827,20240831,20240918,4,3,6,55.0,0,1
ORD100546,20240717,20240722,20240811,4,6,6,46.7,0,1
ORD100547,20250823,20250830,20250908,3,2,5,53.5,1,1
ORD100548,20250629,20250630,20250710,5,5,5,49.3,1,1
ORD100549,20250921,20250927,20251006,4,4,5,43.9,1,1
ORD100550,20251113,20251117,20251202,1,3,5,35.6,0,1
ORD100551,20240212,20240215,20240227,1,5,6,56.3,0,1
ORD100552,20250408,20250415,20250425,3,3,5,34.6,1,1
ORD100553,20250516,20250520,20250606,1,2,6,45.9,0,1
ORD100554,20250826,20250830,20250902,3,5,6,60.3,1,1
ORD100555,20241230,20250103,20250118,1,1,5,56.7,0,1
ORD100556,20250425,20250501,20250510,5,1,6,39.0,1,0
ORD100557,20240316,20240319,20240329,3,6,5,54.9,1,1
ORD100558,20250708,20250711,20250721,1,5,5,28.7,1,1
ORD100559,20250318,20250324,20250330,3,2,5,52.8,1,0
ORD100560,20241001,20241002,20241009,1,5,5,73.5,1,1
ORD100561,20240615,20240619,20240627,4,5,6,60.0,1,1
ORD100562,20240724,20240726,20240805,5,6,5,52.6,1,1
ORD100563,20240702,20240705,20240720,3,5,6,55.9,0,1
ORD100564,20240520,20240527,20240603,4,1,5,33.8,1,1
ORD100565,20240228,20240306,20240324,1,1,6,33.5,0,1
ORD100566,20240827,20240829,20240912,5,1,5,31.0,0,1
ORD100567,20251001,20251004,20251021,3,3,5,45.0,0,1
ORD100568,20241019,20241022,20241105,4,6,6,73.7,0,1
ORD100569,20250113,20250115,20250121,4,6,5,49.5,1,1
ORD100570,20241010,20241014,20241029,3,5,5,17.5,0,1
ORD100571,20241021,20241025,20241029,1,5,5,50.2,1,1
ORD100572,20240609,20240610,20240618,4,2,6,52.2,1,1
ORD100573,20241215,20241222,20241230,3,4,6,49.2,1,1
ORD100574,20250119,20250126,20250211,4,6,6,61.5,0,1
ORD100575,20250826,20250827,20250907,4,6,6,45.5,0,1
ORD100576,20251023,20251027,20251101,2,5,5,44.7,1,1
ORD100577,20251015,20251022,20251103,4,3,5,55.9,0,1
ORD100578,20241010,20241014,20241031,4,6,5,66.7,0,1
ORD100579,20251111,20251115,20251124,3,1,5,52.4,1,1
ORD100580,20250118,20250119,20250129,5,6,5,52.2,1,1
ORD100581,20250918,20250924,20250930,1,2,5,40.3,1,1
ORD100582,20240705,20240708,20240713,3,6,6,35.0,1,1
ORD100583,20240220,20240221,20240304,2,4,6,44.0,0,1
ORD100584,20240310,20240316,20240320,3,6,6,54.3,1,1
ORD100585,20240926,20241003,20241020,5,2,5,53.1,0,1
ORD100586,20251111,20251113,20251127,4,3,5,44.6,0,1
ORD100587,20240216,20240221,20240302,4,3,6,63.5,1,1
ORD100588,20240706,20240707,20240718,3,2,6,60.8,0,1
ORD100589,20241209,20241210,20241224,3,2,6,67.6,0,1
ORD100590,20241226,20241228,20250114,2,4,5,45.6,0,1
ORD100591,20240608,20240614,20240628,5,4,5,47.3,0,1
ORD100592,20240723,20240727,20240808,3,1,5,70.5,0,1
ORD100593,20241018,20241019,20241030,2,1,6,42.4,0,1
ORD100594,20241007,20241014,20241101,2,6,6,47.8,0,1
ORD100595,20251202,20251206,20251218,3,1,6,52.4,0,1
ORD100596,20250330,20250403,20250408,1,2,6,58.8,1,1
ORD100597,20251025,20251028,20251105,2,4,6,54.7,1,1
ORD100598,20250829,20250905,20250911,3,1,5,46.4,1,1
ORD100599,20250507,20250514,20250530,4,3,5,53.9,0,1
ORD100600,20250827,20250903,20250922,1,2,5,35.4,0,1
ORD100601,20250523,20250529,20250609,1,3,5,61.5,0,1
ORD100602,20240114,20240120,20240129,2,1,6,53.4,1,1
ORD100603,20241018,20241022,20241026,2,2,5,42.7,1,1
ORD100604,20240905,20240911,20240922,2,1,6,56.3,0,1
ORD100605,20250822,20250823,20250826,4,6,5,63.6,1,1
ORD100606,20250828,20250903,20250914,4,6,5,51.8,0,1
ORD100607,20241011,20241016,20241029,5,3,6,38.4,0,1
ORD100608,20250116,20250123,20250129,4,6,6,40.2,1,1
ORD100609,20240419,20240426,20240511,4,1,6,47.9,0,1
ORD100610,20251028,20251031,20251106,3,6,6,59.3,1,1
ORD100611,20250922,20250923,20251001,2,1,6,53.5,1,1
ORD100612,20250803,20250805,20250818,3,6,5,67.4,0,1
ORD100613,20251202,20251203,20251213,4,1,6,75.9,1,1
ORD100614,20250209,20250214,20250224,1,5,5,50.4,1,1
ORD100615,20240817,20240821,20240906,2,1,6,55.7,0,1
ORD100616,20251112,20251119,20251127,5,3,5,42.9,1,1
ORD100617,20250807,20250809,20250826,1,1,5,46.9,0,1
ORD100618,20251022,20251026,20251103,5,6,6,38.8,1,1
ORD100619,20250522,20250523,20250528,4,3,5,46.2,1,1
ORD100620,20251211,20251214,20251220,3,5,6,45.5,1,1
ORD100621,20250410,20250416,20250421,2,1,6,40.1,1,1
ORD100622,20250606,20250609,20250617,1,2,5,57.8,1,1
ORD100623,20241202,20241207,20241218,1,4,5,54.4,0,1
ORD100624,20240724,20240725,20240803,1,2,6,71.2,1,1
ORD100625,20250910,20250917,20251005,4,2,5,45.0,0,1
ORD100626,20240326,20240401,20240412,5,1,6,62.5,0,1
ORD100627,20240711,20240714,20240717,2,4,5,38.6,1,1
ORD100628,20250604,20250611,20250630,3,6,6,46.2,0,1
ORD100629,20241122,20241127,20241215,3,2,5,45.4,0,1
ORD100630,20240113,20240114,20240124,5,3,5,49.5,1,1
ORD100631,20241119,20241125,20241208,3,5,5,48.2,0,1
ORD100632,20240305,20240308,20240322,5,1,6,36.2,0,0
ORD100633,20250306,20250307,20250310,5,1,5,36.8,1,1
ORD100634,20250707,20250714,20250720,2,1,5,41.9,1,1
ORD100635,20240613,20240620,20240702,1,1,5,48.1,0,1
ORD100636,20250726,20250730,20250819,5,4,5,62.0,0,1
ORD100637,20251126,20251128,20251211,3,3,5,51.4,0,1
ORD100638,20240505,20240508,20240528,1,1,5,32.1,0,0
ORD100639,20251109,20251113,20251130,2,4,5,61.1,0,1
ORD100640,20241110,20241114,20241120,1,3,5,44.8,1,1
ORD100641,20240904,20240905,20240925,1,2,5,41.8,0,1
ORD100642,20240515,20240519,20240522,4,2,6,53.3,1,1
ORD100643,20241230,20250101,20250120,2,2,5,48.1,0,1
ORD100644,20240901,20240904,20240914,3,3,5,47.5,1,1
ORD100645,20251025,20251026,20251029,5,6,6,40.4,1,1
ORD100646,20240811,20240813,20240824,2,4,6,62.8,0,1
ORD100647,20240124,20240131,20240206,3,4,6,40.5,1,1
ORD100648,20240117,20240118,20240126,4,6,6,47.8,1,1
ORD100649,20240506,20240509,20240528,1,4,5,44.2,0,1
ORD100650,20241114,20241118,20241125,2,4,6,66.9,1,1
ORD100651,20240202,20240207,20240220,3,4,5,50.6,0,1
ORD100652,20250211,20250213,20250216,5,1,5,68.0,1,1
ORD100653,20250210,20250217,20250224,1,3,5,59.2,1,1
ORD100654,20240923,20240925,20240928,1,1,5,37.8,1,1
ORD100655,20240804,20240810,20240814,5,5,6,74.3,1,1
ORD100656,20240922,20240924,20241002,4,2,5,44.7,1,1
ORD100657,20250619,20250626,20250703,3,5,5,44.4,1,1
ORD100658,20240920,20240923,20241002,2,3,5,56.2,1,1
ORD100659,20250621,20250623,20250712,1,4,6,55.9,0,1
ORD100660,20251019,20251024,20251111,4,2,6,54.9,0,1
ORD100661,20241125,20241127,20241209,2,2,6,41.7,0,1
ORD100662,20241128,20241205,20241213,3,5,6,59.2,1,1
ORD100663,20240401,20240403,20240411,5,6,6,57.4,1,1
ORD100664,20240223,20240227,20240308,1,6,5,43.0,1,1
ORD100665,20240322,20240329,20240402,5,1,6,57.1,1,1
ORD100666,20250102,20250105,20250115,4,2,6,50.8,1,1
ORD100667,20241028,20241101,20241108,4,6,6,61.1,1,1
ORD100668,20250122,20250124,20250208,5,3,5,52.2,0,1
ORD100669,20241013,20241014,20241030,3,4,5,70.3,0,1
ORD100670,20240301,20240305,20240313,3,5,6,55.9,1,1
ORD100671,20250105,20250110,20250121,1,3,5,49.7,0,1
ORD100672,20250930,20251003,20251020,4,4,6,33.4,0,1
ORD100673,20250521,20250527,20250606,5,4,6,61.1,1,1
ORD100674,20250723,20250727,20250801,2,4,6,52.0,1,1
ORD100675,20250509,20250513,20250522,1,2,6,56.0,1,1
ORD100676,20250627,20250701,20250713,5,4,5,60.4,0,1
ORD100677,20250102,20250109,20250126,5,5,6,66.0,0,1
ORD100678,20250210,20250212,20250219,4,5,5,40.7,1,1
ORD100679,20240613,20240615,20240622,3,3,6,33.6,1,1
ORD100680,20240720,20240721,20240725,5,2,5,57.5,1,1
ORD100681,20250516,20250522,20250526,3,1,6,32.4,1,1
ORD100682,20240415,20240422,20240512,1,6,5,55.6,0,1
ORD100683,20251128,20251205,20251219,2,6,5,45.9,0,1
ORD100684,20250919,20250925,20251012,1,1,6,49.2,0,1
ORD100685,20240803,20240807,20240817,4,1,6,33.8,1,1
ORD100686,20250107,20250112,20250118,3,3,5,51.0,1,1
ORD100687,20250821,20250824,20250910,2,4,6,31.3,0,1
ORD100688,20250327,20250331,20250418,4,3,6,58.9,0,1
ORD100689,20250411,20250416,20250504,4,4,6,58.9,0,0
ORD100690,20251106,20251109,20251112,3,3,6,64.0,1,1
ORD100691,20250818,20250825,20250907,5,1,6,58.1,0,1
ORD100692,20240819,20240826,20240906,3,2,6,51.7,0,1
ORD100693,20240819,20240823,20240908,3,1,6,36.8,0,1
ORD100694,20241127,20241130,20241214,1,5,5,54.2,0,1
ORD100695,20240207,20240208,20240221,1,6,5,47.9,0,1
ORD100696,20240527,20240601,20240604,1,6,6,42.8,1,1
ORD100697,20250605,20250609,20250614,5,4,5,68.6,1,1
ORD100698,20250726,20250802,20250807,4,5,6,46.6,1,1
ORD100699,20240205,20240207,20240226,2,5,6,29.2,0,1
ORD100700,20240602,20240608,20240611,3,5,5,60.9,1,1
ORD100701,20250415,20250420,20250424,2,5,6,35.1,1,1
ORD100702,20251014,20251018,20251106,2,1,5,50.0,0,0
ORD100703,20240903,20240907,20240913,3,2,6,60.3,1,1
ORD100704,20250211,20250217,20250303,3,4,5,20.8,0,1
ORD100705,20251224,20251227,20260110,2,5,6,55.2,0,1
ORD100706,20240605,20240607,20240625,5,6,5,54.0,0,1
ORD100707,20240116,20240119,20240204,4,5,6,40.8,0,1
ORD100708,20250205,20250210,20250224,5,4,6,54.1,0,1
ORD100709,20250625,20250626,20250716,5,2,6,61.5,0,1
ORD100710,20241123,20241127,20241215,4,4,5,36.7,0,1
ORD100711,20241212,20241219,20241222,1,6,5,59.9,1,1
ORD100712,20240407,20240408,20240418,3,2,5,57.0,1,1
ORD100713,20240901,20240907,20240927,1,6,6,61.6,0,1
ORD100714,20250626,20250630,20250709,4,1,6,53.4,1,1
ORD100715,20240409,20240415,20240426,1,6,6,52.2,0,1
ORD100716,20250427,20250430,20250519,4,3,6,70.9,0,1
ORD100717,20240710,20240715,20240725,5,3,6,61.6,1,1
ORD100718,20250121,20250122,20250204,1,4,6,62.0,0,1
ORD100719,20240320,20240321,20240408,3,1,5,56.2,0,1
ORD100720,20250722,20250725,20250729,5,4,6,54.3,1,1
ORD100721,20250513,20250517,20250521,2,1,5,55.7,1,1
ORD100722,20250529,20250604,20250621,2,3,6,47.3,0,1
ORD100723,20241006,20241010,20241025,4,2,6,39.3,0,1
ORD100724,20251016,20251019,20251026,4,6,6,40.5,1,1
ORD100725,20240905,20240908,20240918,3,6,6,26.4,1,1
ORD100726,20250817,20250818,20250901,3,4,6,49.3,0,1
ORD100727,20250516,20250520,20250603,5,1,6,44.5,0,1
ORD100728,20250828,20250904,20250908,1,1,6,41.2,1,1
ORD100729,20240201,20240207,20240221,2,5,5,50.0,0,1
ORD100730,20250503,20250507,20250515,3,2,6,45.8,1,1
ORD100731,20250919,20250925,20251004,2,3,6,42.4,1,1
ORD100732,20250822,20250823,20250909,2,6,6,51.9,0,1
ORD100733,20240609,20240611,20240629,5,4,6,40.5,0,1
ORD100734,20241204,20241210,20241220,4,2,5,54.2,1,1
ORD100735,20251223,20251227,20251231,1,2,5,59.8,1,1
ORD100736,20250326,20250329,20250406,2,6,5,53.0,1,1
ORD100737,20250730,20250806,20250820,4,5,5,47.3,0,1
ORD100738,20251019,20251022,20251031,1,3,6,49.2,1,1
ORD100739,20251109,20251112,20251115,5,3,6,67.9,1,1
ORD100740,20240903,20240905,20240923,3,6,5,48.3,0,0
ORD100741,20250709,20250712,20250717,5,5,5,55.4,1,1
ORD100742,20250928,20251005,20251013,5,3,6,40.1,1,1
ORD100743,20240225,20240229,20240319,5,1,5,40.5,0,0
ORD100744,20240917,20240918,20240926,4,1,5,58.9,1,1
ORD100745,20250208,20250212,20250303,5,2,5,33.6,0,1
ORD100746,20240128,20240201,20240219,3,6,6,50.1,0,1
ORD100747,20250630,20250705,20250724,3,2,6,56.9,0,1
ORD100748,20240505,20240509,20240517,2,1,6,46.7,1,1
ORD100749,20251215,20251222,20260107,2,2,6,61.4,0,1
ORD100750,20241117,20241118,20241122,1,1,5,54.3,1,1
ORD100751,20241109,20241112,20241125,3,4,6,48.1,0,1
ORD100752,20240128,20240201,20240207,4,5,6,48.3,1,1
ORD100753,20250412,20250414,20250503,2,3,5,61.8,0,1
ORD100754,20251215,20251216,20251229,5,6,5,50.7,0,1
ORD100755,20250626,20250629,20250718,3,3,5,42.7,0,1
ORD100756,20240625,20240630,20240718,4,6,5,51.6,0,1
ORD100757,20251007,20251009,20251015,5,6,5,37.1,1,1
ORD100758,20240717,20240723,20240803,1,6,6,61.8,0,1
ORD100759,20250710,20250715,20250731,4,3,5,48.5,0,1
ORD100760,20250610,20250614,20250623,3,4,6,66.9,1,1
ORD100761,20250728,20250804,20250820,3,1,6,51.9,0,1
ORD100762,20241022,20241029,20241103,4,3,5,39.6,1,1
ORD100763,20250130,20250204,20250221,1,5,5,40.6,0,1
ORD100764,20240304,20240305,20240309,2,4,6,37.0,1,1
ORD100765,20240422,20240429,20240503,3,2,5,63.6,1,1
ORD100766,20240303,20240310,20240323,5,2,6,43.9,0,1
ORD100767,20240814,20240820,20240826,4,2,5,56.5,1,1
ORD100768,20240707,20240709,20240719,2,3,5,22.4,1,1
ORD100769,20241129,20241201,20241217,1,6,6,58.0,0,1
ORD100770,20250611,20250616,20250622,4,3,6,44.9,1,1
ORD100771,20241118,20241125,20241201,4,6,6,45.2,1,1
ORD100772,20240604,20240611,20240620,5,3,6,53.8,1,1
ORD100773,20241230,20250105,20250108,3,3,6,68.2,1,1
ORD100774,20250429,20250430,20250518,4,6,6,64.4,0,1
ORD100775,20251221,20251225,20260114,3,4,6,55.5,0,1
ORD100776,20240721,20240723,20240809,1,1,5,31.7,0,1
ORD100777,20251218,20251220,20260104,1,6,5,54.7,0,1
ORD100778,20240916,20240921,20240926,4,6,5,56.0,1,1
ORD100779,20250818,20250822,20250826,3,2,6,62.2,1,1
ORD100780,20240104,20240107,20240115,3,5,5,34.5,1,1
ORD100781,20250228,20250303,20250316,2,4,6,67.3,0,1
ORD100782,20250508,20250514,20250603,3,5,6,55.2,0,1
ORD100783,20240217,20240219,20240223,5,3,5,49.0,1,1
ORD100784,20241216,20241220,20250101,5,5,6,29.6,0,1
ORD100785,20250203,20250206,20250210,5,2,6,44.8,1,0
ORD100786,20241219,20241220,20241223,5,2,5,42.2,1,1
ORD100787,20250204,20250208,20250221,4,6,6,51.9,0,1
ORD100788,20250704,20250708,20250722,5,6,5,35.5,0,1
ORD100789,20250330,20250331,20250405,5,6,5,39.6,1,1
ORD100790,20240326,20240331,20240405,5,5,5,38.4,1,1
ORD100791,20241125,20241129,20241209,2,2,5,43.3,1,1
ORD100792,20250717,20250724,20250729,5,3,5,52.0,1,1
ORD100793,20251127,20251201,20251209,4,6,6,45.2,1,1
ORD100794,20250603,20250605,20250616,2,2,5,53.0,0,1
ORD100795,20250301,20250304,20250315,2,2,6,58.3,0,1
ORD100796,20250218,20250225,20250309,5,1,6,49.4,0,0
ORD100797,20240509,20240513,20240526,2,5,6,38.3,0,1
ORD100798,20241007,20241010,20241015,2,1,5,46.9,1,1
ORD100799,20240109,20240113,20240119,2,4,5,57.2,1,1
ORD100800,20240809,20240813,20240831,5,6,5,53.5,0,1
ORD100801,20250223,20250227,20250306,3,3,5,56.1,1,1
ORD100802,20240430,20240505,20240518,5,3,6,35.0,0,1
ORD100803,20240428,20240502,20240506,1,6,5,46.4,1,1
ORD100804,20241123,20241125,20241206,2,5,6,53.4,0,1
ORD100805,20250713,20250714,20250802,2,3,6,62.3,0,1
ORD100806,20250707,20250709,20250712,1,3,5,52.4,1,1
ORD100807,20251017,20251018,20251025,3,1,6,55.2,1,1
ORD100808,20240930,20241002,20241009,1,1,6,35.4,1,1
ORD100809,20250305,20250306,20250314,5,3,6,54.1,1,1
ORD100810,20250410,20250413,20250425,5,4,5,53.3,0,1
ORD100811,20250807,20250813,20250822,4,3,6,53.5,1,1
ORD100812,20250404,20250409,20250416,2,3,5,46.3,1,1
ORD100813,20240820,20240824,20240902,2,2,6,46.0,1,1
ORD100814,20240204,20240211,20240216,5,1,5,69.0,1,1
ORD100815,20250728,20250731,20250805,1,6,5,44.4,1,1
ORD100816,20240808,20240811,20240814,3,4,6,47.2,1,1
ORD100817,20251220,20251224,20260108,4,2,6,57.0,0,1
ORD100818,20250513,20250520,20250601,1,3,6,43.1,0,1
ORD100819,20240602,20240608,20240628,2,5,6,43.9,0,0
ORD100820,20240217,20240219,20240229,1,6,6,36.3,1,0
ORD100821,20250914,20250915,20250925,3,6,5,51.8,1,1
ORD100822,20250517,20250518,20250531,3,5,5,62.5,0,1
ORD100823,20251231,20260104,20260109,1,6,5,64.9,1,1
ORD100824,20250509,20250516,20250525,5,1,6,68.6,1,1
ORD100825,20250922,20250926,20251001,4,4,5,36.4,1,1
ORD100826,20250406,20250411,20250421,2,6,5,48.5,1,1
ORD100827,20240601,20240604,20240610,3,2,5,47.0,1,1
ORD100828,20250801,20250803,20250806,4,5,5,59.9,1,1
ORD100829,20241223,20241229,20250101,3,1,6,49.9,1,1
ORD100830,20250413,20250416,20250506,5,6,5,45.7,0,1
ORD100831,20241022,20241025,20241114,4,6,5,56.4,0,0
ORD100832,20240826,20240829,20240918,5,1,6,46.5,0,1
ORD100833,20240212,20240218,20240306,5,1,6,49.0,0,1
ORD100834,20241004,20241011,20241021,1,1,6,57.4,1,1
ORD100835,20240608,20240614,20240618,3,5,5,39.4,1,1
ORD100836,20251101,20251103,20251116,3,2,6,48.6,0,0
ORD100837,20240807,20240812,20240817,5,6,6,62.1,1,1
ORD100838,20240310,20240312,20240315,2,3,6,49.2,1,1
ORD100839,20240520,20240526,20240605,3,6,5,37.4,1,1
ORD100840,20251029,20251103,20251123,2,6,6,54.3,0,1
ORD100841,20250223,20250302,20250310,2,2,6,31.3,1,0
ORD100842,20241005,20241008,20241013,5,3,5,75.9,1,0
ORD100843,20240523,20240530,20240617,5,2,6,35.2,0,1
ORD100844,20240921,20240923,20241007,3,5,5,51.3,0,1
ORD100845,20251031,20251104,20251115,1,3,6,69.0,0,0
ORD100846,20250909,20250912,20250925,3,4,6,61.8,0,1
ORD100847,20240524,20240531,20240609,3,6,6,49.0,1,1
ORD100848,20250613,20250615,20250703,2,4,6,32.1,0,1
ORD100849,20250601,20250606,20250624,3,1,6,58.8,0,1
ORD100850,20250306,20250309,20250317,1,2,5,60.4,1,1
ORD100851,20250407,20250413,20250423,1,5,5,43.2,1,1
ORD100852,20240514,20240518,20240523,5,3,5,46.2,1,1
ORD100853,20241212,20241218,20241230,3,4,5,51.1,0,1
ORD100854,20240506,20240509,20240517,4,3,6,46.2,1,1
ORD100855,20240802,20240809,20240827,2,2,6,50.8,0,1
ORD100856,20251114,20251115,20251122,2,2,5,57.6,1,1
ORD100857,20250425,20250427,20250513,4,6,6,37.6,0,1
ORD100858,20240520,20240521,20240604,4,5,6,50.4,0,1
ORD100859,20241028,20241103,20241116,2,3,5,41.8,0,1
ORD100860,20240520,20240522,20240603,3,1,6,58.9,0,1
ORD100861,20250623,20250624,20250708,1,5,6,61.1,0,1
ORD100862,20240608,20240611,20240620,1,2,6,46.0,1,1
ORD100863,20250330,20250405,20250415,5,2,5,62.3,1,1
